over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
10,6,21.6,9.64,144.5,2,16
8,1,30.4,9.02,150.4,2,10
3,1,26.8,10.03,180.0,0,13
6,0,31.5,10.98,141.8,1,20
7,0,32.8,11.5,126.1,1,14
7,2,36.7,8.59,156.6,1,17
1,0,18.9,10.82,122.3,0,10
3,2,29.8,10.16,140.8,0,11
9,4,25.1,10.67,133.0,2,15
3,0,27.2,9.39,131.0,0,10
3,0,34.9,9.28,140.0,0,5
4,3,35.8,10.62,163.0,1,8
2,0,39.2,10.65,167.1,0,19
2,0,31.4,11.38,163.5,0,17
4,0,27.1,9.74,151.7,1,15
9,0,26.0,9.37,139.8,2,9
1,0,14.1,6.55,97.8,0,5
3,1,38.7,7.57,152.4,0,11
1,0,25.4,9.03,99.4,0,14
6,0,32.0,8.18,106.5,1,8
3,1,33.4,10.48,141.8,0,16
8,1,18.0,7.93,150.3,2,13
6,4,20.6,9.49,136.0,1,5
8,1,40.4,8.95,175.7,2,13
7,4,30.3,10.95,154.2,1,11
5,1,23.4,8.77,140.0,1,10
9,1,27.0,10.04,172.7,2,22
5,1,36.7,9.73,176.3,1,9
10,0,35.5,10.58,155.3,2,15
10,1,16.3,10.52,129.5,2,21
6,0,41.1,9.46,134.0,1,19
7,0,35.7,7.46,116.1,1,11
3,1,26.8,9.22,144.2,0,5
9,4,18.5,9.48,124.0,2,20
7,0,36.4,9.84,138.4,1,17
10,1,31.8,8.61,150.2,2,12
3,0,16.3,10.87,145.5,0,16
8,1,26.1,9.52,119.7,2,13
5,0,53.0,8.4,134.9,1,15
2,0,28.1,8.95,143.9,0,13
2,0,22.1,11.81,135.1,0,14
6,0,19.9,10.3,139.6,1,11
4,0,42.2,10.76,130.9,1,17
2,0,34.8,9.49,116.0,0,10
5,1,39.3,8.67,134.3,1,13
7,3,30.0,9.49,140.7,1,9
4,1,38.0,9.72,138.8,1,19
10,1,21.2,9.29,147.2,2,12
8,1,29.3,8.91,153.4,2,7
6,1,30.3,9.06,158.6,1,7
10,3,39.1,8.55,132.3,2,17
5,0,30.6,9.28,113.5,1,15
2,0,23.0,10.84,170.4,0,10
1,1,28.5,7.68,152.7,0,9
10,1,14.6,9.92,125.9,2,18
10,6,10.0,11.16,150.6,2,11
8,2,34.7,9.28,166.4,2,17
2,1,25.0,8.87,179.6,0,8
3,0,25.9,10.61,150.0,0,12
1,0,34.6,8.32,166.2,0,9
1,2,39.2,9.47,120.8,0,10
3,4,32.3,8.25,144.3,0,8
6,3,43.4,7.26,138.3,1,7
1,0,32.0,9.32,151.9,0,13
10,4,30.4,7.98,177.2,2,15
5,0,29.9,9.49,150.0,1,14
3,2,17.7,10.84,126.2,0,9
6,2,35.6,11.73,119.7,1,8
8,5,10.0,9.61,177.9,2,9
4,0,23.3,10.72,155.3,1,18
1,0,28.2,9.98,145.5,0,11
1,0,21.7,9.04,138.1,0,13
9,3,24.4,7.19,150.4,2,14
2,2,42.7,11.45,125.3,0,12
7,1,36.8,8.24,152.7,1,14
4,1,22.5,11.16,121.5,1,9
8,2,24.2,10.14,137.8,2,14
1,0,17.8,8.33,132.1,0,11
9,0,33.6,9.87,79.9,2,11
7,3,26.0,12.06,138.1,1,14
5,2,27.6,11.34,127.0,1,6
3,0,28.8,8.88,140.8,0,15
10,3,31.5,9.49,145.0,2,16
4,1,27.6,9.62,180.4,1,24
5,1,27.4,9.3,151.1,1,18
4,0,25.0,10.94,145.5,1,18
3,0,43.9,10.39,145.5,0,17
5,4,28.1,7.47,162.4,1,4
2,0,33.8,10.05,154.1,0,15
1,0,23.7,9.29,150.6,0,8
3,2,33.5,9.54,159.2,0,8
2,0,16.4,9.49,96.5,0,6
5,3,24.3,10.94,145.5,1,13
9,7,18.3,10.67,176.8,2,15
2,0,23.2,8.6,149.3,0,9
1,1,38.0,9.43,116.7,0,3
2,0,27.6,8.96,169.2,0,9
6,0,33.7,7.48,131.1,1,10
3,3,40.1,9.37,155.7,0,10
5,2,27.6,11.71,145.5,1,15
1,0,36.0,7.45,189.5,0,22
4,1,32.2,9.47,116.2,1,7
5,3,28.9,9.43,146.4,1,9
5,1,27.6,9.85,102.6,1,9
6,2,42.7,8.34,144.2,1,13
8,2,22.9,7.79,136.5,2,15
5,1,27.6,7.85,167.7,1,15
9,3,19.9,11.1,136.5,2,15
6,3,36.0,9.49,167.8,1,10
3,1,37.0,8.9,124.5,0,12
3,0,23.7,12.03,139.4,0,17
4,1,10.9,8.62,139.8,1,12
6,1,22.6,9.91,154.9,1,8
3,0,32.4,10.78,152.4,0,16
10,3,27.5,10.72,159.4,2,19
5,0,29.4,7.9,150.3,1,11
9,2,23.8,8.64,158.2,2,20
7,2,36.1,9.86,127.0,1,15
4,2,30.7,11.81,152.8,1,18
3,1,32.7,8.59,177.2,0,13
8,2,27.6,8.91,111.4,2,14
4,1,32.2,10.0,154.8,1,11
3,5,27.6,10.24,158.5,0,9
10,3,20.6,10.32,174.2,2,13
5,1,27.6,8.48,159.5,1,6
1,1,34.3,8.86,147.0,0,10
5,1,37.2,9.76,153.6,1,16
5,0,31.3,11.01,130.3,1,10
9,6,20.3,9.21,137.2,2,9
8,2,21.5,9.47,145.5,2,14
2,1,24.5,8.27,174.7,0,15
2,0,29.5,11.74,145.5,0,15
7,2,27.0,9.69,126.7,1,15
1,0,19.0,10.79,145.5,0,10
4,0,19.0,9.54,168.2,1,16
2,0,11.2,9.6,164.9,0,13
1,0,10.0,7.7,126.4,0,7
10,1,26.9,6.92,82.3,2,9
1,0,27.6,11.0,152.9,0,23
1,0,42.4,9.59,127.3,0,18
10,3,20.2,9.75,157.4,2,11
2,0,29.2,8.0,164.0,0,8
9,1,16.3,8.42,167.3,2,17
1,1,17.5,10.77,145.5,0,13
2,1,18.4,11.59,169.7,0,16
2,0,26.2,8.75,180.0,0,11
8,3,26.5,10.31,172.6,2,9
7,0,27.6,9.73,174.3,1,11
5,1,33.3,9.36,144.2,1,15
3,3,25.3,11.72,119.2,0,8
1,0,28.3,8.96,194.6,0,15
6,2,19.2,10.99,146.3,1,4
3,0,17.2,9.96,169.6,0,10
6,2,16.0,9.48,134.0,1,10
7,2,33.2,11.15,145.5,1,15
9,1,25.3,9.85,145.5,2,9
5,1,13.0,9.38,136.8,1,6
1,0,27.5,11.16,143.0,0,13
3,1,18.0,11.0,154.3,0,14
9,2,27.6,10.94,166.4,2,17
6,1,23.4,4.83,123.1,1,3
7,2,33.5,10.03,158.2,1,8
5,0,36.7,9.75,169.5,1,13
2,1,20.4,9.46,191.9,0,15
9,1,28.6,10.23,159.1,2,22
8,2,32.4,9.81,135.8,2,9
10,4,28.9,10.31,119.6,2,14
9,3,30.9,9.18,181.6,2,13
3,2,17.4,11.3,159.7,0,17
3,2,32.4,10.43,144.6,0,14
3,1,24.1,10.15,112.6,0,19
10,0,30.8,10.09,126.4,2,20
6,4,35.4,10.89,157.6,1,16
5,2,33.4,10.73,152.1,1,13
10,3,30.8,9.36,106.1,2,18
7,1,33.1,10.69,157.7,1,10
10,4,33.5,9.71,113.6,2,17
10,3,40.0,11.8,172.1,2,19
1,0,27.6,10.82,149.2,0,9
4,1,29.3,8.75,135.7,1,17
8,2,35.5,12.3,164.8,2,14
9,2,24.1,9.49,152.1,2,14
2,0,17.3,10.26,171.5,0,18
4,1,27.6,8.66,146.6,1,14
6,0,26.4,11.76,147.8,1,17
8,6,18.3,9.8,139.3,2,12
2,1,32.0,8.55,150.3,0,13
7,3,39.4,9.18,179.0,1,10
3,1,15.0,8.64,134.9,0,6
3,2,27.6,9.13,158.0,0,10
6,3,10.0,9.11,127.4,1,5
5,2,24.8,8.6,103.7,1,12
7,0,42.7,9.82,149.1,1,10
4,3,27.6,9.97,152.4,1,10
9,0,28.7,8.3,142.8,2,12
1,0,34.1,7.51,145.5,0,10
9,2,14.3,9.87,151.1,2,14
1,0,28.6,10.14,150.3,0,13
8,3,28.5,10.38,127.2,2,19
4,2,42.9,10.16,117.9,1,13
4,0,18.1,11.39,140.0,1,9
1,0,24.9,10.7,158.1,0,15
8,3,20.6,12.72,153.3,2,10
2,1,19.7,13.22,127.4,0,19
7,1,37.0,7.39,145.5,1,9
8,2,28.2,6.86,162.7,2,11
9,1,23.6,9.49,121.5,2,15
8,1,23.9,10.11,146.3,2,24
4,0,23.5,9.41,171.8,1,4
8,1,24.2,10.34,119.5,2,20
9,4,17.9,9.18,168.1,2,14
4,1,25.9,8.67,177.4,1,11
2,1,25.1,8.85,140.6,0,10
9,3,21.9,9.26,138.1,2,15
2,1,29.2,10.51,165.7,0,11
6,1,29.9,8.92,141.3,1,10
3,2,23.5,9.15,97.9,0,11
2,1,26.8,10.18,143.0,0,14
8,0,45.3,9.26,154.4,2,20
2,0,45.0,10.84,159.8,0,13
7,1,19.6,8.4,127.4,1,7
7,3,20.7,8.14,139.6,1,9
1,1,19.5,9.87,164.5,0,9
2,1,36.5,9.99,143.8,0,17
8,3,24.8,8.46,114.4,2,7
6,2,29.9,11.11,169.8,1,14
2,1,44.0,11.81,140.7,0,16
10,2,27.9,8.75,166.8,2,15
3,0,33.6,11.28,117.1,0,18
1,0,32.2,6.64,142.6,0,10
10,4,27.6,10.79,155.2,2,14
1,0,36.5,8.47,143.3,0,9
6,3,21.2,10.67,121.3,1,8
10,2,38.7,8.35,97.3,2,17
6,1,23.3,9.42,175.5,1,13
6,0,24.2,8.53,150.0,1,7
4,2,19.3,9.24,168.3,1,11
2,2,20.6,11.7,163.6,0,20
6,5,24.6,9.37,156.9,1,8
9,3,10.0,12.03,138.6,2,12
1,0,26.1,9.04,154.8,0,12
9,1,27.6,11.29,173.7,2,15
5,0,34.3,7.55,146.7,1,7
6,4,31.4,9.16,183.0,1,8
2,1,22.3,8.86,115.0,0,8
7,4,24.3,9.49,112.9,1,6
2,2,26.1,9.72,164.8,0,6
3,1,39.9,9.49,128.6,0,13
8,5,21.4,7.93,185.9,2,12
1,0,22.2,8.28,171.7,0,10
5,3,19.0,10.62,176.8,1,11
6,3,16.1,10.47,162.7,1,10
2,1,30.5,9.14,126.6,0,11
3,1,29.6,8.84,111.8,0,5
4,0,38.3,10.36,145.5,1,9
7,0,27.6,8.14,115.0,1,15
10,5,47.2,10.05,176.7,2,22
9,5,27.4,9.49,158.4,2,16
2,0,25.9,9.17,143.5,0,10
1,0,17.6,9.98,153.8,0,10
1,0,33.6,9.62,154.3,0,13
6,3,28.9,10.1,141.0,1,14
2,2,33.2,7.9,173.5,0,8
3,1,18.9,9.49,172.8,0,10
9,7,30.8,10.73,148.1,2,13
9,2,29.6,9.89,133.0,2,22
9,4,29.1,10.22,171.1,2,11
3,2,22.5,9.37,104.5,0,10
7,4,37.5,10.57,153.9,1,12
7,2,44.4,9.49,159.8,1,10
2,1,19.1,8.12,128.4,0,12
6,2,33.8,10.48,164.5,1,15
6,1,10.0,7.54,144.5,1,4
4,1,33.3,9.84,134.1,1,14
8,3,13.0,9.04,164.3,2,9
7,1,23.8,8.96,123.3,1,16
6,1,17.5,9.71,162.4,1,14
8,3,26.3,8.65,105.4,2,15
8,2,34.7,10.11,150.7,2,14
6,3,13.1,9.57,145.9,1,6
3,0,25.1,8.76,134.2,0,15
8,1,23.9,11.11,152.8,2,14
8,4,40.6,9.75,143.4,2,14
10,4,31.5,10.26,166.1,2,14
2,0,18.6,9.49,156.2,0,14
5,0,24.2,11.18,154.1,1,20
10,4,40.4,10.2,150.8,2,21
6,1,33.7,9.14,135.6,1,8
10,6,20.7,7.78,139.0,2,11
1,0,25.9,9.75,150.0,0,8
1,0,26.1,10.81,141.5,0,11
8,1,23.7,9.93,145.5,2,16
4,0,27.6,5.37,146.9,1,5
6,1,22.6,10.54,152.5,1,15
5,1,39.1,10.62,116.9,1,17
5,1,25.0,9.14,163.9,1,21
10,4,27.2,10.69,133.4,2,12
1,0,29.1,10.25,124.1,0,9
8,1,45.7,8.68,177.9,2,21
9,3,28.1,11.03,159.0,2,16
7,2,36.8,7.98,164.5,1,15
4,1,23.2,9.43,154.1,1,10
2,1,25.9,9.31,143.1,0,8
7,0,28.1,8.51,139.4,1,11
5,1,21.8,9.86,160.6,1,9
2,0,26.4,11.07,167.7,0,16
4,3,35.1,11.0,143.6,1,10
10,2,21.6,10.37,186.5,2,17
3,1,28.0,7.46,141.1,0,9
2,0,33.7,7.9,117.1,0,13
7,1,21.4,9.7,110.6,1,16
2,1,36.8,9.46,111.2,0,13
10,4,28.6,8.9,136.7,2,14
9,3,26.7,11.79,145.5,2,20
10,3,11.9,9.63,158.7,2,17
10,3,25.0,10.15,144.4,2,14
3,0,31.0,10.69,161.9,0,15
3,1,42.0,9.57,145.9,0,13
4,1,32.5,12.61,145.3,1,12
5,3,37.0,8.37,133.4,1,6
9,1,18.3,8.77,173.5,2,11
8,1,27.0,8.37,114.4,2,9
7,3,37.8,11.38,151.0,1,7
9,2,20.9,10.46,141.4,2,9
7,3,35.7,8.85,160.6,1,11
4,1,33.9,8.46,144.6,1,12
5,0,30.2,11.16,145.2,1,11
6,0,25.4,9.93,139.7,1,11
1,0,20.1,11.19,172.9,0,14
8,2,42.2,9.49,145.0,2,16
7,3,33.1,10.11,184.4,1,10
8,1,30.7,9.49,150.4,2,14
6,3,24.7,8.75,145.4,1,6
8,2,28.3,9.33,142.1,2,19
10,5,29.3,8.08,156.3,2,11
6,1,31.2,10.09,133.2,1,9
5,2,33.9,10.41,147.9,1,15
2,0,21.7,9.49,145.2,0,15
8,5,16.3,10.3,151.5,2,11
10,4,28.7,9.35,152.0,2,21
7,1,14.0,11.36,153.0,1,11
9,0,25.4,10.57,146.9,2,11
9,7,23.9,9.49,176.4,2,16
8,1,31.9,11.24,153.5,2,14
6,0,43.9,9.35,197.1,1,16
1,0,12.4,9.97,146.0,0,11
1,1,46.2,10.43,164.2,0,12
3,3,26.1,8.12,130.5,0,10
5,3,30.8,8.15,173.0,1,9
8,2,27.6,7.94,130.9,2,10
5,1,36.0,9.37,154.1,1,7
1,0,28.3,9.1,139.7,0,18
3,0,27.5,7.78,154.0,0,8
10,5,12.5,9.68,140.3,2,11
10,1,28.6,9.39,129.2,2,19
4,3,34.8,10.92,139.6,1,19
9,1,26.1,11.92,175.8,2,11
8,2,37.4,10.05,154.3,2,18
10,3,37.1,8.66,119.2,2,19
9,0,22.9,10.28,166.9,2,21
7,1,40.8,9.51,127.2,1,22
4,3,28.4,9.21,159.9,1,11
7,1,28.4,8.47,156.1,1,11
4,1,28.8,8.94,157.3,1,3
4,1,28.6,9.29,182.1,1,11
7,1,10.0,10.46,128.4,1,12
6,1,26.5,10.11,157.2,1,14
6,0,17.1,11.69,170.2,1,9
4,0,41.0,10.31,132.1,1,21
5,3,40.7,10.01,130.1,1,14
1,0,34.8,9.13,139.3,0,16
7,2,26.1,8.26,151.5,1,13
6,1,19.9,8.82,116.8,1,5
10,2,22.7,8.66,156.0,2,14
6,1,43.5,6.43,116.8,1,9
5,1,22.5,8.29,170.9,1,11
1,0,10.0,11.42,145.5,0,7
2,1,27.6,9.94,183.3,0,8
4,2,40.0,9.05,158.4,1,12
4,2,41.3,9.98,138.9,1,6
4,1,36.3,7.16,129.0,1,14
4,3,37.6,9.84,149.8,1,12
8,2,28.4,11.03,144.4,2,23
2,1,11.4,9.35,168.7,0,20
4,1,28.2,7.37,126.4,1,5
2,1,33.0,9.0,185.4,0,11
4,1,26.9,11.04,170.5,1,11
7,1,26.6,9.81,140.9,1,7
1,0,20.3,7.8,181.0,0,5
4,0,20.0,12.34,129.3,1,14
1,0,42.7,8.0,149.1,0,16
10,2,43.0,9.21,119.5,2,14
8,1,28.0,8.26,181.9,2,8
3,0,30.3,8.26,112.1,0,10
2,0,20.2,8.96,116.2,0,8
1,0,33.1,10.26,132.3,0,20
5,1,42.1,11.05,171.4,1,18
8,2,15.8,9.04,164.1,2,13
6,2,31.7,8.29,147.4,1,6
9,2,32.3,10.07,165.4,2,12
4,0,32.2,10.11,142.7,1,13
3,0,41.1,9.79,153.4,0,6
5,3,27.6,9.83,178.0,1,4
3,0,26.1,9.36,140.1,0,8
10,5,33.4,9.62,129.7,2,15
2,0,28.7,9.28,154.4,0,10
5,0,22.9,10.78,159.8,1,3
6,1,30.2,12.17,147.2,1,19
1,0,33.4,9.72,165.1,0,18
5,3,29.7,9.49,141.0,1,6
5,3,21.0,9.81,147.6,1,12
3,1,24.3,8.71,152.5,0,11
2,2,24.4,10.42,150.7,0,4
1,0,21.3,10.03,177.3,0,18
1,0,30.5,9.0,145.5,0,9
5,3,31.3,10.58,145.5,1,9
1,0,35.8,9.52,155.6,0,10
10,1,21.1,8.34,165.2,2,14
3,2,23.4,9.92,160.5,0,11
7,2,40.4,9.78,145.5,1,11
7,2,26.7,10.65,115.0,1,9
5,1,28.2,10.5,95.1,1,10
9,2,26.6,9.37,170.5,2,10
2,0,37.1,8.93,153.8,0,14
3,1,37.4,9.5,144.6,0,12
3,2,36.9,9.94,158.9,0,16
2,0,28.2,10.08,145.5,0,9
3,1,21.0,9.86,173.3,0,10
4,0,43.4,9.39,164.2,1,12
8,2,34.9,10.7,127.3,2,16
4,0,24.3,8.69,129.9,1,5
9,1,39.4,12.48,97.3,2,18
8,3,23.7,10.42,157.7,2,18
10,3,39.3,8.15,167.2,2,18
2,0,39.8,9.72,168.8,0,14
10,3,20.6,10.43,158.5,2,16
7,1,32.7,9.49,141.9,1,16
10,3,27.6,9.49,133.7,2,13
4,3,48.9,8.25,128.5,1,7
10,1,22.1,9.49,141.7,2,20
6,3,39.5,9.49,125.4,1,18
1,0,28.1,7.76,180.1,0,12
5,0,18.1,10.14,119.0,1,8
2,0,27.0,9.49,141.1,0,15
10,2,28.0,8.67,106.3,2,15
4,3,19.5,8.91,150.9,1,11
3,1,30.5,7.74,145.0,0,11
6,1,35.7,10.08,137.9,1,14
5,3,29.9,8.53,126.3,1,9
1,0,23.7,8.86,145.5,0,10
9,2,26.8,9.92,134.1,2,19
9,0,28.0,9.19,142.3,2,19
8,3,29.7,8.65,184.1,2,14
7,1,36.9,7.11,148.4,1,11
5,0,30.2,9.94,155.7,1,26
6,1,16.8,9.59,135.7,1,10
6,1,23.5,8.88,129.3,1,14
2,0,29.3,8.26,144.5,0,13
1,0,37.0,9.52,195.1,0,8
3,0,38.4,10.08,139.3,0,11
5,2,42.2,9.62,152.2,1,29
2,1,29.0,11.47,128.4,0,8
2,0,34.1,10.35,89.9,0,15
9,2,16.4,9.37,129.2,2,10
4,2,31.4,10.39,192.6,1,14
6,5,19.4,9.56,156.9,1,11
6,3,27.5,9.55,177.8,1,14
8,3,52.2,11.06,138.0,2,12
8,2,30.4,8.42,97.9,2,19
3,2,21.1,9.49,122.8,0,4
9,4,31.3,10.93,152.9,2,11
4,2,23.9,9.87,149.8,1,8
9,3,27.6,9.06,144.8,2,9
5,2,44.8,7.45,134.4,1,3
2,1,36.5,6.78,163.8,0,11
8,3,30.8,11.99,135.0,2,19
1,0,24.9,9.87,151.2,0,11
8,4,25.5,8.8,148.9,2,16
1,0,40.3,9.92,137.6,0,18
3,0,30.5,8.36,127.4,0,8
7,1,10.0,9.1,136.5,1,8
10,7,47.4,8.37,182.5,2,17
5,4,29.5,7.8,167.2,1,14
2,0,30.7,6.97,165.4,0,14
3,0,36.7,7.58,129.3,0,12
9,4,31.7,10.73,116.2,2,17
8,3,34.0,8.32,166.9,2,14
2,1,24.6,10.14,163.1,0,11
4,1,27.6,10.65,147.7,1,6
3,1,30.2,9.52,137.6,0,14
2,1,39.5,9.14,115.7,0,13
9,3,22.8,9.66,162.3,2,11
7,2,22.2,9.0,168.7,1,15
2,0,37.8,10.94,131.4,0,12
7,4,24.3,11.75,129.7,1,14
5,2,24.7,11.24,169.8,1,13
1,1,25.0,6.92,132.2,0,12
5,0,27.5,8.98,180.6,1,9
2,1,15.4,9.5,142.8,0,5
3,0,23.7,10.06,137.3,0,14
9,3,29.8,7.43,145.9,2,15
8,2,29.8,7.41,137.3,2,12
2,0,37.3,11.07,167.5,0,22
9,0,42.7,8.83,162.7,2,24
6,1,40.1,7.72,166.8,1,7
9,4,35.3,8.18,148.7,2,20
8,0,26.8,9.97,135.9,2,10
4,3,23.0,8.51,144.8,1,9
6,0,28.1,9.79,136.5,1,22
6,1,32.7,9.49,174.3,1,17
8,4,34.6,7.41,165.0,2,13
3,1,27.6,11.21,143.2,0,9
4,0,27.0,9.98,126.5,1,11
3,0,34.3,9.1,175.8,0,14
3,0,38.1,8.87,147.7,0,9
2,0,35.0,11.26,142.4,0,15
1,0,27.7,10.21,176.0,0,15
10,2,21.3,10.88,134.8,2,9
1,1,21.1,8.8,138.6,0,10
9,2,22.6,9.56,140.4,2,9
1,1,30.1,9.98,118.7,0,6
8,4,32.2,8.84,151.3,2,13
4,0,16.7,9.39,129.8,1,11
6,4,24.0,8.8,133.6,1,8
3,0,29.9,9.98,130.9,0,15
5,1,20.8,7.91,133.3,1,11
5,3,31.5,10.19,128.2,1,8
6,2,25.5,9.87,149.9,1,11
4,2,22.2,9.26,141.9,1,19
6,2,28.4,10.04,146.0,1,5
9,7,31.1,9.06,192.1,2,10
5,0,21.2,8.7,141.9,1,14
4,2,26.1,10.15,157.1,1,10
2,0,31.7,10.2,159.4,0,13
4,3,21.9,8.89,143.7,1,4
2,2,14.7,8.79,150.5,0,5
2,1,27.6,9.28,145.4,0,7
10,4,24.7,8.84,149.1,2,22
1,1,17.5,11.33,133.3,0,9
5,1,25.2,9.88,135.1,1,17
9,3,41.3,9.52,145.3,2,17
10,3,17.0,8.38,105.6,2,15
2,1,25.7,10.39,174.9,0,12
2,1,45.1,8.77,188.2,0,13
4,1,31.3,8.72,148.4,1,5
6,1,25.1,10.43,158.3,1,12
10,3,26.7,9.96,166.6,2,14
3,0,31.4,6.5,118.5,0,9
2,0,41.6,9.31,163.6,0,15
3,2,23.8,9.65,145.5,0,9
9,3,21.9,9.09,190.8,2,12
1,0,17.0,9.49,141.2,0,4
4,1,28.8,7.33,163.2,1,8
2,0,16.8,6.1,141.4,0,8
2,2,24.3,8.33,188.9,0,4
10,2,20.7,9.84,134.8,2,20
1,0,36.6,5.63,168.3,0,11
4,3,27.6,8.49,157.5,1,12
10,4,31.2,7.19,153.1,2,16
7,2,15.2,9.21,149.6,1,7
1,1,29.1,11.85,131.7,0,9
5,1,27.6,9.24,93.3,1,3
10,3,24.6,9.49,166.5,2,11
5,1,45.7,10.51,135.2,1,12
6,1,35.5,9.53,168.4,1,13
6,0,27.0,9.24,152.0,1,10
7,4,53.6,10.61,169.0,1,24
2,2,20.7,10.07,161.0,0,9
9,4,37.3,9.85,95.7,2,18
10,7,15.7,9.33,157.3,2,15
2,0,27.6,9.08,138.1,0,12
9,1,17.2,10.6,168.3,2,16
9,5,30.1,9.1,145.5,2,16
8,3,28.4,10.98,157.1,2,13
4,0,25.5,8.24,139.6,1,11
5,0,36.7,11.22,126.7,1,19
9,1,23.5,10.07,136.3,2,20
2,0,30.6,8.34,109.0,0,12
9,1,34.6,10.11,133.2,2,21
10,3,16.1,8.72,115.7,2,11
7,0,22.0,9.54,116.2,1,11
4,0,28.4,8.92,147.3,1,13
6,2,33.0,9.34,155.7,1,15
1,0,39.4,10.63,144.4,0,16
10,3,26.3,10.12,135.0,2,14
4,0,25.5,8.15,126.1,1,9
1,0,21.0,8.22,138.7,0,6
8,2,30.6,9.82,128.6,2,14
7,1,25.6,9.91,143.7,1,12
7,3,25.8,8.69,114.6,1,10
1,0,27.2,11.41,159.0,0,12
8,1,32.4,10.48,133.7,2,13
7,3,23.5,8.75,145.5,1,9
8,1,21.8,8.63,162.7,2,19
9,2,31.5,9.23,151.6,2,20
3,1,10.0,9.1,161.0,0,11
3,0,23.2,11.01,103.7,0,16
10,2,18.8,10.68,135.1,2,9
6,0,37.6,9.54,167.1,1,13
5,2,24.5,10.31,155.2,1,16
3,2,27.6,10.49,182.0,0,11
7,2,27.6,9.57,179.1,1,7
8,5,23.2,9.98,145.5,2,18
1,1,24.8,10.21,140.0,0,17
6,3,28.8,10.09,125.8,1,8
10,4,24.6,8.57,135.5,2,13
3,1,24.6,8.69,136.8,0,6
3,1,27.6,9.15,133.1,0,7
9,0,18.8,8.65,126.6,2,13
1,0,28.5,7.73,145.5,0,13
4,3,30.5,10.31,178.9,1,7
5,0,16.6,9.92,163.7,1,10
8,4,34.1,7.89,145.5,2,16
2,0,34.1,9.21,165.3,0,7
5,0,35.8,9.28,151.9,1,15
2,2,30.4,9.72,144.2,0,15
8,2,33.1,8.2,142.9,2,18
7,2,45.5,7.88,141.0,1,12
5,2,25.6,10.12,145.5,1,9
4,1,19.6,7.66,147.8,1,6
2,0,15.7,9.49,130.4,0,11
10,3,42.0,9.11,129.5,2,15
7,3,42.2,9.35,151.1,1,11
4,4,20.6,9.8,153.6,1,4
5,1,22.2,11.42,138.7,1,15
8,1,25.4,9.49,122.4,2,12
8,2,37.8,10.55,170.0,2,18
5,1,17.7,6.49,165.8,1,20
4,2,12.3,11.17,105.3,1,14
7,2,45.3,7.05,171.8,1,14
7,1,30.5,12.42,140.8,1,10
6,2,31.6,9.03,148.8,1,11
1,0,26.4,11.05,167.8,0,13
5,1,31.7,10.8,178.1,1,15
7,0,15.9,8.98,165.1,1,9
10,1,21.3,9.49,149.8,2,13
6,2,28.8,8.5,117.5,1,6
4,1,10.0,10.44,104.5,1,11
6,3,25.6,8.99,162.6,1,9
2,0,25.1,8.52,171.8,0,11
1,1,27.6,10.14,128.7,0,13
7,1,23.6,8.42,139.6,1,14
10,0,20.0,9.11,133.9,2,17
9,5,13.4,9.63,133.3,2,9
6,2,29.2,8.73,166.5,1,13
1,0,25.6,8.91,149.4,0,14
10,5,17.0,11.34,140.4,2,13
5,1,28.5,9.25,198.2,1,14
3,1,25.6,9.07,116.3,0,11
9,2,24.3,9.29,156.0,2,18
8,4,10.7,9.49,124.0,2,10
8,3,33.5,8.26,141.9,2,20
3,1,18.1,10.01,148.0,0,15
10,3,28.5,9.81,161.9,2,19
5,0,21.5,7.35,139.8,1,7
6,2,24.9,11.65,137.7,1,16
8,5,37.2,11.25,139.4,2,15
7,2,32.3,8.54,123.4,1,13
2,0,37.0,8.15,145.5,0,13
4,0,30.6,9.77,150.6,1,12
4,1,31.2,7.79,153.7,1,12
10,2,13.8,11.14,143.6,2,12
8,4,25.5,8.94,141.1,2,10
4,2,26.2,11.45,168.5,1,10
8,5,37.8,8.51,165.4,2,11
8,2,24.0,9.37,173.3,2,10
4,0,30.1,11.02,152.5,1,11
5,6,29.8,9.11,172.1,1,9
9,1,37.3,9.83,136.7,2,22
6,1,26.9,10.81,141.0,1,8
2,0,34.6,8.83,145.5,0,18
8,5,14.4,7.99,161.9,2,12
6,1,15.1,7.75,139.2,1,8
6,1,10.0,10.2,124.1,1,6
8,1,34.3,9.97,140.9,2,20
10,2,33.4,10.77,131.3,2,12
4,1,35.2,9.17,179.5,1,7
5,1,22.6,7.78,160.2,1,11
2,1,27.6,6.68,129.7,0,10
7,3,27.0,12.94,124.1,1,16
5,1,39.5,10.13,129.4,1,8
4,0,41.6,9.66,133.8,1,18
7,2,34.4,9.83,141.7,1,14
5,0,30.6,7.78,167.3,1,9
5,2,38.7,8.55,125.7,1,15
5,3,26.0,11.59,190.8,1,12
3,1,24.9,10.29,126.1,0,10
2,1,27.0,8.58,116.8,0,10
9,0,20.2,8.03,178.8,2,12
1,0,26.6,8.88,145.5,0,14
4,0,19.1,9.12,141.4,1,14
7,1,36.2,11.96,152.6,1,10
2,0,32.3,9.27,153.1,0,10
7,3,39.4,8.07,147.7,1,4
8,3,15.0,9.43,119.1,2,15
7,5,43.2,9.82,95.4,1,11
4,4,15.4,7.96,128.1,1,9
