overs_played,wickets_lost,avg_batting_avg,avg_bowling_avg,avg_strike_rate,avg_economy,powerplay_runs,middle_overs_runs,total_innings_runs,team_batting_avg,team_bowling_avg,total_run_avg,overs_batted
7,3,35.1,20.8,162.7,7.94,18,25,72,26.4,20.3,10.29,7
6,5,29.5,22.7,137.4,10.41,18,25,48,16.2,18.8,8.0,6
9,0,20.0,21.9,134.0,10.18,18,25,87,63.1,17.6,9.67,9
8,4,24.0,26.0,145.0,9.88,18,25,64,23.2,23.1,8.0,8
9,3,33.9,27.1,145.4,7.22,18,25,58,31.3,30.4,6.44,9
8,9,29.6,20.3,157.3,9.58,18,25,50,15.9,21.6,6.25,8
10,2,24.9,23.1,164.5,10.97,18,25,93,37.2,24.4,9.3,10
8,4,24.1,19.5,136.6,9.79,18,25,75,22.7,23.3,9.38,8
9,4,36.8,19.8,127.6,9.0,18,25,93,28.8,23.6,10.33,9
8,6,15.0,15.4,144.0,9.36,18,25,56,11.4,24.0,7.0,8
6,4,20.9,18.5,129.5,9.85,18,25,33,11.0,22.9,5.5,6
8,4,29.7,15.0,127.9,10.01,18,25,86,27.5,20.5,10.75,8
5,5,22.2,25.3,155.0,8.02,18,25,33,13.8,31.8,6.6,5
9,3,36.2,24.1,163.4,9.35,18,25,100,30.0,27.5,11.11,9
9,2,33.3,22.7,151.4,10.6,18,25,113,44.3,26.7,12.56,9
8,5,31.0,23.8,151.4,9.15,18,25,71,22.1,25.1,8.88,8
8,7,28.5,28.6,132.0,8.81,18,25,57,16.4,23.5,7.12,8
7,4,18.6,23.0,144.9,7.85,18,25,59,17.3,15.2,8.43,7
9,3,31.4,15.8,136.7,10.45,18,25,83,25.4,20.8,9.22,9
10,7,31.0,15.1,152.1,9.88,18,25,104,30.2,15.8,10.4,10
8,4,32.7,25.4,124.8,9.63,18,25,70,27.9,24.8,8.75,8
8,4,33.4,22.7,145.3,8.53,18,25,90,27.4,19.0,11.25,8
10,2,28.1,17.8,141.9,10.16,18,25,86,34.3,19.6,8.6,10
7,6,27.9,19.5,171.4,11.28,18,25,89,19.7,12.0,12.71,7
9,6,25.8,24.8,144.2,9.22,18,25,75,11.1,26.4,8.33,9
8,9,36.0,16.3,134.9,9.99,18,25,96,19.1,21.4,12.0,8
6,2,29.9,23.6,157.4,9.49,18,25,52,23.5,22.0,8.67,6
7,1,32.7,16.1,121.2,9.7,18,25,66,52.0,12.0,9.43,7
9,7,22.0,16.3,138.7,8.61,18,25,51,16.5,19.0,5.67,9
8,9,29.2,26.7,169.9,9.66,18,25,50,20.6,29.3,6.25,8
8,2,44.6,23.6,147.5,9.13,18,25,89,46.2,25.5,11.12,8
6,4,31.6,15.9,139.5,11.27,18,25,66,23.0,14.1,11.0,6
10,3,35.6,18.1,121.9,8.28,18,25,91,29.1,26.6,9.1,10
9,10,28.9,21.7,165.5,9.73,18,25,71,14.5,21.9,7.89,9
7,8,37.2,17.1,161.2,10.21,18,25,38,23.0,23.1,5.43,7
10,3,24.7,18.2,157.9,10.25,18,25,83,22.9,24.7,8.3,10
7,5,31.9,22.2,151.1,9.11,18,25,54,17.9,17.3,7.71,7
9,2,30.2,24.6,148.8,9.98,18,25,75,37.0,28.9,8.33,9
9,4,25.0,22.6,153.0,10.12,18,25,88,21.5,23.1,9.78,9
10,4,34.6,22.7,157.9,9.85,18,25,103,32.0,24.4,10.3,10
7,2,24.3,20.4,132.2,8.56,18,25,58,34.0,22.1,8.29,7
7,1,38.6,20.5,140.3,9.59,18,25,84,70.9,22.1,12.0,7
8,1,34.8,21.9,152.2,9.51,18,25,88,65.8,22.4,11.0,8
8,6,28.0,29.4,141.3,9.27,18,25,63,17.8,27.4,7.88,8
9,4,27.1,27.3,162.1,9.27,18,25,78,19.6,29.9,8.67,9
9,2,22.7,23.1,125.6,10.31,18,25,67,34.3,15.7,7.44,9
6,6,32.2,19.4,143.0,9.05,18,25,69,17.2,29.3,11.5,6
10,4,18.9,27.5,118.1,9.71,18,25,76,17.8,29.2,7.6,10
8,4,20.2,20.8,142.0,9.36,18,25,43,10.0,24.2,5.38,8
7,2,18.8,18.8,141.9,10.44,18,25,74,30.9,18.3,10.57,7
8,10,36.1,23.0,144.1,10.25,18,25,59,13.8,18.4,7.38,8
10,5,39.6,19.8,165.8,9.99,18,25,103,29.8,20.8,10.3,10
6,5,33.2,17.7,174.6,11.4,18,25,73,18.7,19.4,12.17,6
4,6,24.1,32.8,128.2,8.82,18,25,30,11.8,29.9,7.5,4
8,5,41.9,22.6,161.9,9.78,18,25,91,30.4,19.7,11.38,8
7,3,24.9,18.8,157.5,9.21,18,25,55,19.7,12.0,7.86,7
7,2,26.1,22.5,118.2,8.78,18,25,42,20.3,21.1,6.0,7
6,7,32.2,19.5,172.4,9.91,18,25,44,16.1,19.7,7.33,6
8,3,32.3,24.7,163.3,9.37,18,25,91,32.9,23.2,11.38,8
8,7,30.9,16.2,125.2,9.96,18,25,89,14.5,16.0,11.12,8
7,4,33.2,16.3,157.2,8.91,18,25,76,27.4,22.0,10.86,7
9,8,29.2,23.4,150.7,10.61,18,25,74,11.9,30.3,8.22,9
7,4,20.8,15.0,141.4,9.86,18,25,58,17.0,20.6,8.29,7
10,2,24.6,15.8,133.4,10.64,18,25,90,38.1,13.2,9.0,10
6,4,30.3,20.7,125.7,7.95,18,25,60,20.6,14.6,10.0,6
6,6,29.6,26.9,131.4,10.17,18,25,30,19.5,28.6,5.0,6
7,4,33.2,18.3,127.1,11.07,18,25,66,23.8,22.5,9.43,7
7,4,32.5,18.7,158.8,9.11,18,25,76,27.5,25.4,10.86,7
9,8,28.4,17.4,119.4,9.06,18,25,57,13.4,19.6,6.33,9
7,2,37.6,20.3,152.1,8.55,18,25,74,35.5,20.8,10.57,7
8,5,35.8,15.0,142.5,9.87,18,25,90,20.4,19.5,11.25,8
6,0,27.1,18.8,156.5,9.38,18,25,57,51.6,19.1,9.5,6
7,3,28.4,26.7,143.6,8.83,18,25,69,29.5,27.0,9.86,7
7,4,36.1,19.5,139.6,8.56,18,25,78,30.3,14.4,11.14,7
8,4,29.7,22.7,156.0,9.19,18,25,81,27.9,18.3,10.12,8
6,2,28.5,23.9,119.8,11.2,18,25,47,27.3,19.9,7.83,6
7,5,25.4,22.5,134.0,8.15,18,25,61,17.6,20.4,8.71,7
6,5,28.1,19.9,111.1,11.34,18,25,41,17.0,20.7,6.83,6
5,6,26.8,24.3,152.4,10.39,18,25,47,19.0,22.4,9.4,5
9,5,35.1,25.0,138.7,9.18,18,25,72,21.8,27.6,8.0,9
7,5,30.9,18.4,139.9,9.92,18,25,54,18.9,12.0,7.71,7
7,7,30.3,21.1,145.8,8.9,18,25,44,18.8,19.8,6.29,7
7,5,25.8,15.0,149.3,8.43,18,25,68,15.8,20.1,9.71,7
6,6,25.6,26.3,136.8,9.33,18,25,31,15.9,28.2,5.17,6
9,4,34.2,18.9,156.3,9.55,18,25,87,31.4,12.1,9.67,9
10,3,20.8,23.1,154.9,7.41,18,25,93,25.7,26.4,9.3,10
7,6,26.7,15.0,200.0,9.11,18,25,67,16.9,12.0,9.57,7
7,3,25.3,23.9,136.1,9.4,18,25,64,27.1,24.0,9.14,7
8,9,37.4,19.2,143.3,9.79,18,25,79,21.9,21.8,9.88,8
7,5,34.5,24.4,166.8,9.03,18,25,68,23.3,20.3,9.71,7
9,5,22.3,17.1,168.1,9.02,18,25,91,16.7,19.9,10.11,9
9,6,40.2,18.3,128.9,8.5,18,25,94,18.5,24.0,10.44,9
10,5,22.5,19.3,155.6,9.53,18,25,94,22.3,17.1,9.4,10
7,4,36.0,26.1,120.3,11.15,18,25,58,24.9,26.6,8.29,7
5,4,32.5,15.4,145.0,7.81,18,25,35,20.6,18.0,7.0,5
7,2,26.5,37.8,158.5,8.71,18,25,44,20.7,35.1,6.29,7
5,4,25.5,21.6,110.9,9.05,18,25,30,12.2,23.7,6.0,5
6,2,19.5,20.6,147.1,10.15,18,25,69,26.4,29.8,11.5,6
7,3,31.6,20.5,136.0,9.17,18,25,50,25.4,22.7,7.14,7
7,5,28.7,17.2,147.9,10.97,18,25,56,17.8,17.3,8.0,7
8,4,25.8,25.8,140.4,10.79,18,25,59,12.6,20.9,7.38,8
7,4,26.5,15.0,138.4,9.83,18,25,72,21.5,15.4,10.29,7
7,1,20.0,15.2,134.2,8.07,18,25,69,52.2,12.0,9.86,7
8,6,26.0,26.0,134.3,10.34,18,25,67,18.8,26.5,8.38,8
8,4,25.6,29.6,155.1,8.71,18,25,57,18.6,28.6,7.12,8
7,6,22.9,19.6,144.8,8.3,18,25,46,17.5,18.4,6.57,7
8,10,35.8,20.7,129.2,10.91,18,25,77,15.5,28.3,9.62,8
8,4,19.4,31.5,155.2,9.67,18,25,85,24.2,37.4,10.62,8
8,4,36.8,21.4,156.3,10.12,18,25,78,19.0,22.7,9.75,8
9,3,33.7,15.0,122.4,10.27,18,25,82,29.6,15.2,9.11,9
9,8,23.9,20.2,170.9,9.94,18,25,74,12.5,12.0,8.22,9
9,5,27.3,15.0,151.2,9.73,18,25,106,21.7,18.1,11.78,9
8,4,28.0,21.4,172.2,10.06,18,25,95,26.9,22.4,11.88,8
8,3,32.1,27.3,145.8,9.64,18,25,64,24.7,30.0,8.0,8
6,4,36.2,26.8,140.8,9.99,18,25,54,28.3,25.3,9.0,6
10,3,28.7,24.0,170.0,10.95,18,25,92,31.7,24.1,9.2,10
10,9,27.5,25.9,139.8,8.52,18,25,94,17.2,25.6,9.4,10
6,4,31.0,23.2,138.9,9.95,18,25,54,17.5,22.5,9.0,6
8,2,31.2,23.7,136.4,7.27,18,25,92,38.2,21.5,11.5,8
8,4,39.9,27.2,159.1,8.34,18,25,84,28.6,26.1,10.5,8
8,5,21.3,26.6,135.1,10.21,18,25,48,12.9,27.9,6.0,8
9,4,19.7,23.2,169.4,8.31,18,25,58,16.4,24.6,6.44,9
10,1,30.4,26.2,152.3,12.12,18,25,92,67.6,20.8,9.2,10
7,4,29.7,31.2,155.7,9.5,18,25,55,20.0,38.8,7.86,7
8,4,26.5,25.3,154.3,10.16,18,25,58,11.4,21.4,7.25,8
8,2,28.0,15.0,150.2,8.97,18,25,108,45.3,21.2,13.5,8
10,6,33.4,17.0,160.6,9.27,18,25,107,24.6,12.0,10.7,10
8,2,27.6,15.5,143.1,9.14,18,25,95,38.5,12.9,11.88,8
6,4,23.4,20.9,148.9,12.01,18,25,73,18.8,23.0,12.17,6
7,9,22.9,19.4,124.6,9.38,18,25,34,13.3,18.4,4.86,7
5,3,15.0,21.7,148.2,9.41,18,25,30,16.9,28.8,6.0,5
8,3,35.9,15.0,139.1,10.97,18,25,68,25.9,15.3,8.5,8
9,5,18.2,24.7,128.0,9.08,18,25,69,12.0,21.4,7.67,9
7,6,35.0,22.6,173.3,10.24,18,25,77,27.0,19.1,11.0,7
9,5,30.5,22.8,126.8,10.61,18,25,84,14.9,17.1,9.33,9
7,8,28.3,17.4,156.3,9.47,18,25,59,20.6,13.8,8.43,7
7,6,30.5,19.9,156.2,7.72,18,25,45,11.7,22.5,6.43,7
10,5,28.8,26.3,155.8,11.2,18,25,101,22.3,22.3,10.1,10
9,3,28.3,25.0,134.5,8.49,18,25,102,31.6,19.2,11.33,9
9,2,24.9,28.0,140.5,9.17,18,25,87,37.4,38.2,9.67,9
9,4,38.4,20.1,149.2,10.29,18,25,110,29.5,23.1,12.22,9
7,6,28.2,26.1,134.7,10.69,18,25,50,10.9,32.2,7.14,7
7,4,23.5,16.9,130.7,11.51,18,25,43,20.9,21.8,6.14,7
9,4,21.8,15.0,156.5,10.29,18,25,104,22.9,14.8,11.56,9
7,4,29.6,23.8,146.7,8.68,18,25,55,21.2,17.8,7.86,7
6,3,24.0,26.6,148.8,7.62,18,25,40,15.3,21.7,6.67,6
10,5,28.8,15.0,145.1,8.94,18,25,80,22.5,17.9,8.0,10
10,3,26.3,18.4,152.5,10.95,18,25,96,27.6,12.0,9.6,10
8,3,31.8,16.2,174.9,8.82,18,25,80,31.9,22.0,10.0,8
6,5,19.8,21.4,158.4,10.51,18,25,63,14.9,21.0,10.5,6
10,4,20.8,18.3,147.9,8.12,18,25,84,21.6,21.7,8.4,10
9,5,24.5,21.1,168.8,9.99,18,25,79,18.5,18.6,8.78,9
10,3,29.0,17.3,130.7,9.05,18,25,110,35.1,12.0,11.0,10
9,4,37.8,25.6,154.8,10.6,18,25,88,27.5,22.7,9.78,9
8,3,31.9,15.7,147.6,9.16,18,25,98,31.1,15.8,12.25,8
6,2,30.0,15.0,136.1,11.03,18,25,60,30.1,15.4,10.0,6
7,8,21.2,26.2,123.2,7.83,18,25,41,11.6,31.2,5.86,7
9,8,26.2,20.4,135.0,10.87,18,25,78,18.7,31.0,8.67,9
6,4,33.9,21.6,118.6,10.93,18,25,43,25.6,21.2,7.17,6
8,4,29.1,26.1,137.7,7.98,18,25,66,18.5,29.3,8.25,8
9,2,24.6,22.6,138.4,10.35,18,25,110,46.1,22.2,12.22,9
7,6,29.8,22.5,134.1,11.01,18,25,48,17.8,33.4,6.86,7
9,5,25.2,19.7,133.6,11.04,18,25,88,21.1,13.9,9.78,9
6,4,27.0,28.7,128.5,10.41,18,25,53,15.9,32.1,8.83,6
4,3,33.2,26.6,169.6,8.01,18,25,36,22.0,31.1,9.0,4
10,2,20.1,15.0,147.2,8.74,18,25,83,33.4,12.0,8.3,10
8,8,25.9,26.9,143.9,8.95,18,25,52,18.1,30.2,6.5,8
10,3,25.0,26.4,141.9,11.0,18,25,89,29.1,25.3,8.9,10
9,4,35.8,23.1,143.4,8.05,18,25,82,29.2,19.7,9.11,9
6,3,25.2,19.3,157.8,9.92,18,25,70,22.4,21.0,11.67,6
7,5,35.1,15.0,136.8,9.13,18,25,47,24.8,12.5,6.71,7
8,2,27.3,15.0,141.3,7.75,18,25,90,40.6,20.1,11.25,8
8,10,43.6,22.1,156.7,10.41,18,25,78,19.2,20.2,9.75,8
10,8,30.0,15.0,135.3,11.52,18,25,100,20.6,19.3,10.0,10
8,4,30.2,28.1,144.7,9.48,18,25,80,27.0,30.3,10.0,8
10,5,15.0,22.3,172.5,9.89,18,25,84,17.7,17.5,8.4,10
4,7,32.9,15.0,152.9,9.66,18,25,54,15.8,17.6,13.5,4
8,7,29.6,18.9,171.2,9.49,18,25,79,22.4,17.0,9.88,8
8,1,24.3,27.7,148.2,9.5,18,25,61,44.6,31.6,7.62,8
6,5,29.9,29.3,156.1,10.76,18,25,38,13.3,29.8,6.33,6
7,3,28.7,24.8,127.2,9.25,18,25,55,26.1,28.0,7.86,7
10,2,29.2,15.0,152.3,9.33,18,25,133,50.6,13.7,13.3,10
8,2,28.8,22.7,131.4,10.22,18,25,72,36.3,20.3,9.0,8
9,3,22.4,15.0,134.0,10.81,18,25,103,31.4,19.2,11.44,9
8,2,28.0,23.2,148.1,8.68,18,25,65,30.6,19.6,8.12,8
9,8,21.9,15.0,125.0,6.91,18,25,64,10.5,18.3,7.11,9
9,7,34.5,19.3,148.7,10.8,18,25,79,20.2,22.2,8.78,9
7,5,29.0,27.1,159.1,9.57,18,25,60,19.4,29.9,8.57,7
8,6,21.2,23.9,168.1,8.76,18,25,67,11.7,27.3,8.38,8
7,7,30.7,18.1,150.0,9.71,18,25,75,15.6,17.7,10.71,7
8,8,20.2,22.4,147.0,9.86,18,25,62,10.8,23.0,7.75,8
9,3,27.3,20.0,146.5,9.77,18,25,83,30.3,13.8,9.22,9
10,4,31.4,20.2,135.3,9.69,18,25,88,24.9,18.5,8.8,10
6,3,27.7,22.9,159.2,8.39,18,25,63,23.2,23.9,10.5,6
7,4,36.8,30.7,139.2,9.44,18,25,67,23.0,28.8,9.57,7
8,7,26.2,18.2,134.6,10.35,18,25,51,19.3,18.7,6.38,8
10,1,18.6,16.9,137.1,8.5,18,25,98,66.3,16.2,9.8,10
10,5,27.0,23.6,146.0,7.23,18,25,75,13.7,21.2,7.5,10
7,6,22.6,24.9,139.2,10.51,18,25,59,14.3,24.4,8.43,7
7,2,32.2,28.9,136.7,9.15,18,25,63,30.6,34.6,9.0,7
9,6,30.3,18.6,157.9,9.78,18,25,81,15.0,16.5,9.0,9
9,6,29.8,26.6,143.3,8.43,18,25,84,15.1,25.7,9.33,9
9,8,25.8,29.0,125.9,8.89,18,25,44,10.6,37.0,4.89,9
9,4,24.2,26.5,136.1,9.14,18,25,71,20.2,31.4,7.89,9
8,4,22.9,15.4,146.8,8.67,18,25,87,22.9,12.0,10.88,8
9,4,33.1,25.7,167.2,11.31,18,25,86,31.3,37.1,9.56,9
8,4,26.5,21.8,178.2,10.84,18,25,67,17.4,23.5,8.38,8
10,3,32.4,15.0,122.6,8.81,18,25,75,30.5,17.2,7.5,10
7,5,32.2,25.9,169.6,8.71,18,25,46,11.7,23.6,6.57,7
10,3,31.1,25.0,147.5,7.98,18,25,98,28.0,23.3,9.8,10
7,0,27.7,24.7,156.0,8.7,18,25,70,48.0,24.5,10.0,7
8,5,30.8,15.5,164.2,8.76,18,25,87,21.8,20.1,10.88,8
9,5,31.4,17.1,144.8,10.42,18,25,55,18.2,17.7,6.11,9
7,3,24.2,15.6,160.2,9.72,18,25,53,22.1,14.6,7.57,7
5,3,29.8,15.0,161.4,9.69,18,25,73,25.4,12.9,14.6,5
9,4,31.3,17.8,168.1,9.82,18,25,86,27.2,20.2,9.56,9
10,5,32.9,26.7,133.7,10.42,18,25,101,27.7,27.8,10.1,10
6,8,23.6,24.6,177.6,9.91,18,25,68,15.5,24.9,11.33,6
5,4,25.0,27.4,139.9,11.11,18,25,30,12.2,27.1,6.0,5
5,3,27.9,23.5,139.4,11.25,18,25,30,18.2,17.7,6.0,5
7,2,20.2,26.6,173.8,9.81,18,25,76,33.6,33.1,10.86,7
8,3,25.6,20.4,132.6,10.86,18,25,96,25.6,25.0,12.0,8
6,3,33.2,20.8,151.2,8.38,18,25,67,32.3,21.4,11.17,6
7,4,26.6,20.5,154.3,8.26,18,25,70,20.0,19.5,10.0,7
5,6,39.5,30.7,130.9,10.02,18,25,30,22.4,33.6,6.0,5
7,6,26.7,16.6,156.8,9.51,18,25,64,13.0,19.3,9.14,7
9,4,31.8,23.1,148.9,10.61,18,25,88,24.7,26.0,9.78,9
5,6,32.4,29.8,124.8,9.5,18,25,40,15.4,28.3,8.0,5
9,4,25.3,19.4,155.9,9.59,18,25,85,22.7,27.5,9.44,9
7,10,37.0,22.1,151.2,9.85,18,25,57,14.3,19.0,8.14,7
8,9,25.2,25.6,176.9,9.44,18,25,62,12.1,25.9,7.75,8
6,1,31.8,24.6,181.0,6.91,18,25,85,62.4,23.9,14.17,6
8,4,29.5,15.0,155.0,9.0,18,25,72,19.4,16.8,9.0,8
9,3,28.2,24.9,171.0,9.53,18,25,79,25.5,25.6,8.78,9
7,2,32.2,30.8,150.6,9.13,18,25,75,36.7,35.3,10.71,7
9,7,35.6,25.7,133.6,9.43,18,25,82,12.5,24.9,9.11,9
10,4,30.1,29.4,167.2,9.91,18,25,90,27.8,34.0,9.0,10
8,4,37.8,25.3,139.2,9.88,18,25,70,22.8,25.8,8.75,8
9,5,20.4,21.8,132.4,10.65,18,25,65,14.2,27.8,7.22,9
7,2,28.1,19.5,133.6,11.02,18,25,74,30.0,17.5,10.57,7
7,4,34.7,28.8,147.7,8.92,18,25,61,23.1,31.8,8.71,7
9,3,35.8,20.8,160.0,10.58,18,25,124,34.0,14.1,13.78,9
9,4,25.7,18.2,141.6,9.05,18,25,104,24.0,17.9,11.56,9
8,2,15.9,22.1,149.1,8.88,18,25,70,25.3,12.9,8.75,8
10,5,28.6,18.5,156.5,10.9,18,25,97,23.0,19.4,9.7,10
10,6,30.0,26.8,154.4,10.8,18,25,81,23.5,26.7,8.1,10
6,2,31.4,17.9,113.1,9.64,18,25,44,25.3,20.7,7.33,6
8,10,28.0,23.5,157.2,9.31,18,25,49,13.5,26.0,6.12,8
7,1,42.8,15.0,143.2,10.17,18,25,86,71.8,16.4,12.29,7
8,5,29.1,16.8,162.5,8.72,18,25,62,12.8,12.2,7.75,8
10,5,31.3,32.7,116.7,9.03,18,25,59,13.0,36.3,5.9,10
7,6,26.0,26.2,159.3,9.76,18,25,57,19.8,24.9,8.14,7
10,4,35.0,24.1,161.7,10.15,18,25,105,31.2,33.9,10.5,10
8,8,34.2,26.0,142.6,10.85,18,25,30,15.0,24.7,3.75,8
5,7,27.2,17.5,130.9,8.76,18,25,60,17.3,27.6,12.0,5
8,4,28.2,30.8,149.3,10.35,18,25,81,22.8,25.8,10.12,8
6,5,33.9,17.6,131.1,7.61,18,25,49,26.6,21.5,8.17,6
9,7,21.7,23.3,129.7,10.35,18,25,58,14.8,18.0,6.44,9
8,5,24.5,29.8,129.6,9.09,18,25,53,15.6,34.3,6.62,8
10,3,20.6,27.0,160.5,10.89,18,25,104,26.8,26.6,10.4,10
9,3,29.0,15.0,133.2,8.29,18,25,75,27.9,18.0,8.33,9
6,5,18.7,27.7,149.6,9.77,18,25,30,13.7,25.3,5.0,6
8,4,17.5,24.0,141.8,8.32,18,25,82,20.9,26.0,10.25,8
8,3,18.8,24.0,156.4,11.69,18,25,51,15.5,21.2,6.38,8
9,7,20.0,34.4,160.9,9.86,18,25,70,12.9,31.5,7.78,9
5,6,15.0,15.7,161.2,9.78,18,25,33,10.0,20.2,6.6,5
5,3,27.5,19.1,155.5,10.91,18,25,37,26.7,18.7,7.4,5
8,4,35.2,17.8,165.0,8.39,18,25,96,26.5,20.5,12.0,8
7,3,33.1,18.0,144.3,10.99,18,25,76,25.8,19.1,10.86,7
9,5,33.2,15.4,146.0,8.87,18,25,94,17.5,14.6,10.44,9
7,5,35.3,21.5,140.6,10.47,18,25,65,17.3,23.8,9.29,7
7,8,29.9,19.2,118.1,9.89,18,25,30,16.8,23.6,4.29,7
7,4,21.2,23.8,110.0,8.77,18,25,46,17.0,27.3,6.57,7
9,6,23.6,26.8,130.4,11.14,18,25,61,15.0,18.5,6.78,9
8,4,37.6,15.3,130.4,11.92,18,25,80,30.1,25.3,10.0,8
8,4,30.3,33.5,151.1,8.68,18,25,54,23.2,34.3,6.75,8
7,8,26.8,17.6,151.5,10.04,18,25,59,14.3,18.3,8.43,7
7,5,28.4,23.5,163.8,9.74,18,25,33,15.0,24.0,4.71,7
10,5,29.8,22.3,151.9,9.99,18,25,104,24.8,25.6,10.4,10
8,5,17.1,25.6,120.2,8.87,18,25,59,15.9,29.8,7.38,8
8,9,31.3,23.6,134.4,9.64,18,25,82,19.4,27.5,10.25,8
8,4,32.3,27.7,120.6,6.99,18,25,48,19.0,29.8,6.0,8
10,7,31.8,25.7,167.2,11.47,18,25,74,22.1,30.3,7.4,10
7,1,38.3,15.0,177.4,11.42,18,25,80,64.7,15.1,11.43,7
8,3,30.5,24.5,170.1,7.27,18,25,65,27.5,18.7,8.12,8
9,5,41.4,25.4,127.0,11.21,18,25,89,27.0,28.8,9.89,9
10,8,31.6,15.1,137.4,8.59,18,25,84,19.0,13.4,8.4,10
9,5,30.5,23.8,118.5,7.76,18,25,84,22.6,18.2,9.33,9
6,5,25.8,19.1,164.2,9.44,18,25,62,20.3,21.9,10.33,6
6,6,24.7,21.9,133.6,9.49,18,25,54,14.5,20.2,9.0,6
7,3,27.8,20.6,144.4,8.63,18,25,45,20.5,21.3,6.43,7
8,3,22.0,17.2,164.6,11.47,18,25,90,32.5,19.9,11.25,8
7,10,31.4,24.7,159.2,9.3,18,25,39,17.6,26.3,5.57,7
8,1,24.6,33.5,133.6,10.06,18,25,82,57.9,37.8,10.25,8
9,3,21.8,25.6,157.2,9.37,18,25,85,26.9,28.0,9.44,9
6,2,37.6,19.6,145.5,9.3,18,25,55,30.6,20.1,9.17,6
10,4,37.8,16.5,142.7,9.86,18,25,118,32.5,15.2,11.8,10
7,6,21.8,27.5,136.2,9.03,18,25,53,17.4,30.9,7.57,7
5,5,38.2,26.6,152.1,9.49,18,25,30,16.6,32.9,6.0,5
6,6,17.0,15.4,120.4,8.88,18,25,56,11.3,12.5,9.33,6
9,3,36.5,27.6,134.9,6.72,18,25,96,38.0,28.6,10.67,9
7,8,16.2,16.6,127.8,9.31,18,25,34,10.0,12.0,4.86,7
10,7,27.1,23.7,142.4,8.52,18,25,80,21.7,23.2,8.0,10
9,2,23.4,15.0,127.2,8.68,18,25,79,29.9,20.5,8.78,9
7,4,25.9,21.6,156.0,10.42,18,25,62,17.5,25.5,8.86,7
8,1,20.6,19.6,145.1,9.25,18,25,84,57.8,19.3,10.5,8
10,2,26.4,40.5,138.8,8.16,18,25,94,40.0,40.3,9.4,10
10,3,31.3,19.3,152.6,10.6,18,25,109,33.2,15.6,10.9,10
7,4,36.3,23.9,134.8,10.11,18,25,82,22.7,27.9,11.71,7
9,3,32.5,16.0,189.7,11.22,18,25,100,31.2,14.2,11.11,9
8,6,30.4,22.0,132.6,8.71,18,25,73,18.5,28.6,9.12,8
10,6,28.9,22.9,137.5,9.97,18,25,66,19.2,27.6,6.6,10
10,6,20.0,15.0,169.3,9.81,18,25,94,15.2,19.1,9.4,10
9,1,19.7,20.7,149.4,11.14,18,25,72,55.2,23.2,8.0,9
8,4,25.4,15.0,122.7,9.92,18,25,66,17.9,12.0,8.25,8
8,3,23.2,15.4,131.7,9.17,18,25,67,23.4,15.2,8.38,8
7,5,22.4,25.3,142.7,8.58,18,25,60,14.1,29.6,8.57,7
7,8,28.4,17.8,160.0,8.3,18,25,61,14.7,18.8,8.71,7
6,7,15.0,30.0,118.0,10.42,18,25,30,12.4,28.5,5.0,6
7,1,26.4,24.0,145.7,11.15,18,25,88,65.4,33.1,12.57,7
8,7,29.4,17.4,164.1,10.3,18,25,69,16.3,23.6,8.62,8
7,2,27.5,17.8,155.4,9.01,18,25,52,23.4,27.5,7.43,7
7,4,20.2,17.8,159.2,9.83,18,25,50,14.3,17.8,7.14,7
10,7,27.8,16.9,152.2,9.84,18,25,73,14.2,17.2,7.3,10
8,7,25.3,23.0,132.3,10.03,18,25,56,18.2,21.2,7.0,8
9,8,26.6,19.7,165.6,9.39,18,25,76,23.1,16.9,8.44,9
7,3,28.4,19.3,155.7,8.48,18,25,55,22.0,25.9,7.86,7
9,6,24.6,21.1,148.4,9.19,18,25,68,14.1,23.5,7.56,9
9,2,28.2,15.0,149.1,9.15,18,25,107,41.2,15.6,11.89,9
10,6,20.6,27.2,144.5,8.85,18,25,56,12.6,26.4,5.6,10
10,3,41.4,24.5,153.8,8.94,18,25,125,39.1,15.7,12.5,10
7,7,24.0,25.0,162.6,10.52,18,25,43,13.0,25.6,6.14,7
8,6,31.8,25.7,144.3,9.5,18,25,50,16.6,24.6,6.25,8
10,4,19.5,26.0,133.8,8.81,18,25,79,20.9,26.9,7.9,10
6,7,36.4,18.3,147.7,12.0,18,25,52,17.7,14.8,8.67,6
9,3,17.2,21.1,153.5,10.34,18,25,89,20.8,20.1,9.89,9
9,7,22.0,22.7,151.5,7.96,18,25,75,14.0,16.9,8.33,9
9,4,26.9,23.1,148.5,8.87,18,25,79,20.8,23.4,8.78,9
6,7,35.8,24.1,141.4,10.99,18,25,39,17.4,27.9,6.5,6
6,2,35.4,22.6,151.7,9.72,18,25,71,33.3,31.4,11.83,6
9,6,17.9,22.9,150.8,9.2,18,25,96,19.7,23.9,10.67,9
7,5,30.5,15.0,136.7,10.79,18,25,77,24.4,13.7,11.0,7
8,7,30.0,23.1,131.6,10.35,18,25,44,18.9,28.7,5.5,8
9,5,15.4,27.2,140.7,8.78,18,25,68,19.4,36.1,7.56,9
8,3,28.4,21.1,141.6,9.21,18,25,65,25.5,17.1,8.12,8
9,6,33.3,18.2,168.0,8.46,18,25,98,23.8,24.9,10.89,9
7,4,22.4,25.5,153.1,11.92,18,25,72,16.9,31.1,10.29,7
