overs_played,wickets_lost,avg_batting_avg,avg_bowling_avg,avg_strike_rate,avg_economy,powerplay_runs,middle_overs_runs,total_innings_runs,team_batting_avg,team_bowling_avg,total_run_avg,overs_batted
47,2,46.2,32.4,111.5,6.26,60,140,260,80.0,38.5,5.53,47
43,3,53.7,25.9,79.2,6.4,60,150,270,77.2,31.5,6.28,43
42,2,32.8,31.2,104.4,5.24,60,150,234,80.0,28.5,5.57,42
50,3,33.1,29.5,108.0,4.58,60,148,286,68.1,26.6,5.72,50
43,6,38.1,24.9,99.7,5.3,60,109,248,37.6,27.1,5.77,43
48,4,44.9,29.2,89.3,4.51,54,119,275,54.0,31.1,5.73,48
48,5,43.4,29.8,97.8,5.53,15,150,286,47.3,31.5,5.96,48
42,2,36.7,15.0,66.0,5.86,30,100,239,80.0,12.9,5.69,42
32,4,36.0,32.5,101.4,4.75,60,129,171,31.1,40.0,5.34,32
44,2,38.9,31.1,82.9,5.58,60,129,244,80.0,27.5,5.55,44
50,1,30.6,36.5,72.2,5.7,60,116,262,80.0,36.1,5.24,50
44,9,33.6,34.7,101.1,6.21,60,148,236,27.0,34.9,5.36,44
32,4,43.8,39.6,62.5,5.51,47,104,192,44.5,38.9,6.0,32
36,7,30.7,29.6,86.4,4.44,60,112,184,24.9,26.6,5.11,36
44,8,39.8,27.6,54.2,6.45,60,150,234,34.1,29.2,5.32,44
42,4,38.9,26.8,90.9,5.61,60,114,252,50.6,25.3,6.0,42
43,4,40.0,33.1,58.7,5.8,54,81,226,48.1,38.7,5.26,43
46,5,39.7,28.3,61.6,5.96,51,150,269,47.3,25.8,5.85,46
47,6,36.5,24.5,105.0,8.17,60,150,265,42.1,23.5,5.64,47
50,3,34.3,29.7,103.3,4.33,60,113,270,64.5,33.8,5.4,50
44,3,37.4,31.9,88.7,6.51,60,150,244,69.1,31.1,5.55,44
45,4,31.0,30.6,75.3,6.44,56,150,217,47.6,33.6,4.82,45
37,5,43.6,35.3,122.4,4.95,58,106,205,43.3,29.0,5.54,37
44,5,35.0,35.0,104.3,6.42,60,109,232,38.6,35.1,5.27,44
36,4,40.4,35.3,89.9,5.5,60,150,180,43.4,34.1,5.0,36
46,2,50.5,30.8,97.3,5.27,60,150,279,80.0,30.9,6.07,46
39,3,43.8,25.8,87.6,5.4,48,109,229,70.6,25.7,5.87,39
33,6,44.6,33.8,117.5,4.52,51,130,173,31.4,30.1,5.24,33
50,6,28.8,22.5,96.0,8.69,60,113,280,38.9,25.5,5.6,50
45,3,47.5,32.4,65.2,4.23,60,150,257,68.2,35.9,5.71,45
50,7,40.4,28.1,117.8,3.51,60,150,261,36.5,27.6,5.22,50
50,6,42.3,22.7,95.9,5.45,60,150,290,45.5,19.6,5.8,50
40,3,43.0,28.1,101.5,5.25,31,137,219,59.2,22.8,5.48,40
39,5,30.9,31.0,102.8,4.37,60,150,233,36.6,29.1,5.97,39
50,6,38.9,43.1,74.3,3.88,42,85,269,40.8,42.7,5.38,50
38,2,20.0,27.3,80.6,5.38,60,143,204,71.2,27.6,5.37,38
50,3,26.8,34.6,105.4,6.81,49,129,279,63.2,31.7,5.58,50
45,7,34.6,35.6,84.1,6.6,60,106,235,31.8,35.3,5.22,45
28,5,35.4,47.8,93.7,5.28,55,150,135,32.3,40.5,4.82,28
38,2,37.3,33.5,77.1,4.51,50,140,196,74.0,33.5,5.16,38
44,2,44.3,39.5,102.9,6.14,41,101,261,80.0,38.8,5.93,44
44,2,33.5,38.0,94.2,4.93,60,150,253,80.0,38.1,5.75,44
50,6,42.0,19.3,93.3,7.04,59,53,293,41.5,15.7,5.86,50
48,5,33.3,28.3,98.1,6.45,44,150,257,45.1,27.8,5.35,48
35,5,35.1,33.6,68.1,6.76,57,150,175,35.7,36.0,5.0,35
36,3,36.3,34.0,93.2,5.9,60,150,210,53.0,27.8,5.83,36
38,4,30.6,33.6,104.5,3.85,50,150,196,39.2,32.1,5.16,38
41,7,37.6,33.7,98.0,5.84,60,106,234,37.0,31.4,5.71,41
33,4,50.2,32.9,121.7,6.35,58,134,217,51.1,26.7,6.58,33
47,7,35.2,33.2,82.9,4.33,60,150,255,38.1,37.1,5.43,47
39,3,40.0,27.1,92.6,6.06,60,131,217,56.8,22.2,5.56,39
43,3,39.1,27.3,119.1,5.64,60,150,229,57.8,29.9,5.33,43
43,3,42.0,37.7,82.5,5.33,52,135,242,63.9,36.5,5.63,43
38,4,26.4,25.3,105.9,5.83,58,150,207,41.9,29.2,5.45,38
45,4,39.7,36.9,91.3,6.22,59,128,255,56.5,41.3,5.67,45
45,1,34.3,33.2,112.1,3.56,60,136,259,80.0,35.3,5.76,45
45,2,36.6,43.6,101.2,4.7,48,150,256,80.0,38.2,5.69,45
29,4,36.5,30.1,94.6,6.26,60,150,178,42.4,24.3,6.14,29
49,9,32.3,31.5,88.6,3.83,60,117,244,25.2,39.3,4.98,49
37,4,46.5,30.0,82.2,6.94,60,79,223,44.2,32.6,6.03,37
37,5,35.6,33.8,78.5,7.06,54,150,195,42.4,33.3,5.27,37
50,2,36.5,34.2,96.0,6.87,60,131,276,80.0,36.6,5.52,50
40,5,36.4,30.8,78.0,4.79,51,150,199,42.0,30.5,4.97,40
38,3,43.7,45.2,82.5,5.06,50,109,208,57.0,44.2,5.47,38
42,7,44.4,39.3,85.4,6.05,58,150,224,30.7,33.0,5.33,42
50,4,26.2,24.5,109.2,5.33,36,150,286,52.9,25.8,5.72,50
35,4,38.5,39.1,92.6,6.41,59,136,160,38.6,40.7,4.57,35
31,8,32.3,39.0,98.1,5.04,46,113,149,22.7,42.0,4.81,31
44,6,38.6,29.4,94.7,4.65,51,150,235,38.1,21.8,5.34,44
48,1,28.7,35.2,79.7,4.8,60,122,281,80.0,40.8,5.85,48
50,6,40.7,39.9,98.6,6.14,59,143,248,39.6,38.7,4.96,50
50,4,40.7,32.0,75.8,6.29,51,150,277,55.0,27.9,5.54,50
50,3,52.4,26.1,84.1,4.97,60,150,310,80.0,31.4,6.2,50
49,2,42.1,42.5,73.6,6.42,60,150,252,80.0,44.5,5.14,49
36,7,36.3,27.2,72.8,5.87,55,147,176,29.3,27.4,4.89,36
33,6,37.2,38.7,95.1,5.8,60,150,183,31.2,33.7,5.55,33
32,6,33.6,35.0,92.0,4.96,60,95,167,31.0,38.9,5.22,32
46,7,38.7,36.5,85.0,4.59,60,87,231,38.7,33.9,5.02,46
41,5,38.3,35.1,84.8,5.22,60,126,212,41.8,38.2,5.17,41
43,2,40.3,33.1,76.0,5.57,60,135,243,80.0,36.3,5.65,43
50,3,32.4,40.2,101.3,5.9,60,150,292,76.6,41.8,5.84,50
50,4,41.7,27.2,74.8,7.33,60,150,302,63.2,26.4,6.04,50
50,3,36.2,28.8,122.7,5.58,60,141,276,64.3,34.8,5.52,50
39,3,50.0,30.8,102.4,4.9,60,150,215,65.8,34.5,5.51,39
34,4,43.8,32.8,92.8,5.91,60,150,206,51.7,33.9,6.06,34
50,5,40.1,31.7,90.5,5.57,60,150,274,49.8,31.4,5.48,50
36,5,40.5,30.2,68.7,5.4,60,47,175,37.3,36.0,4.86,36
39,3,23.6,32.1,105.6,4.59,57,127,211,53.0,30.6,5.41,39
43,5,42.6,39.3,98.9,5.95,54,140,237,45.7,35.6,5.51,43
33,6,49.5,29.1,83.6,5.26,58,140,165,35.5,37.4,5.0,33
50,4,36.6,28.6,94.0,6.46,50,139,260,55.1,32.5,5.2,50
38,4,40.1,26.1,81.8,4.87,60,150,193,46.2,26.8,5.08,38
38,6,38.5,29.6,87.8,5.91,60,150,187,31.6,30.7,4.92,38
36,4,36.5,30.6,106.3,5.93,55,150,212,44.1,30.2,5.89,36
39,6,28.6,32.6,86.3,6.07,52,150,189,23.5,32.1,4.85,39
33,4,43.6,30.9,82.6,4.09,60,116,189,47.1,33.0,5.73,33
41,3,33.1,38.5,80.5,6.75,60,150,210,53.9,38.4,5.12,41
33,6,43.5,34.3,74.2,4.37,60,93,135,33.0,34.0,4.09,33
36,4,40.9,34.3,60.6,7.07,60,112,200,46.0,35.4,5.56,36
36,8,40.1,36.9,87.0,5.87,60,150,182,29.3,39.5,5.06,36
39,3,38.0,30.7,92.1,5.98,60,128,245,59.7,26.0,6.28,39
39,6,45.1,40.2,89.3,4.47,54,125,207,41.8,39.3,5.31,39
46,7,42.6,21.3,117.6,6.2,60,150,268,44.8,21.4,5.83,46
33,4,33.9,41.7,96.1,5.36,60,119,177,37.1,41.2,5.36,33
45,6,29.6,25.3,67.1,5.44,60,124,214,28.2,17.2,4.76,45
46,0,38.9,36.7,95.7,5.28,46,128,266,80.0,34.2,5.78,46
42,2,39.3,29.2,88.2,7.05,60,126,248,80.0,33.2,5.9,42
38,4,34.1,23.5,76.0,5.06,60,150,214,49.6,26.8,5.63,38
50,2,38.4,27.1,75.5,5.17,58,150,277,80.0,29.7,5.54,50
43,3,38.0,44.9,85.2,6.53,60,97,226,62.8,41.4,5.26,43
45,5,40.8,33.2,86.8,6.94,60,150,214,44.5,38.8,4.76,45
45,0,41.7,27.0,93.6,5.29,60,141,268,80.0,25.6,5.96,45
42,7,44.0,34.0,93.1,3.04,42,150,227,37.7,36.6,5.4,42
46,8,45.5,34.0,95.8,5.81,60,113,243,30.4,31.9,5.28,46
36,7,30.5,40.4,78.0,3.91,60,150,205,35.8,36.5,5.69,36
42,3,26.6,48.0,123.0,4.71,58,103,220,54.2,43.4,5.24,42
43,5,39.4,30.1,101.6,6.81,54,150,242,47.6,30.0,5.63,43
25,4,26.3,26.0,100.7,4.93,60,150,141,36.0,29.4,5.64,25
40,3,46.1,26.9,90.4,4.32,29,86,228,65.4,26.0,5.7,40
41,4,40.4,32.9,91.6,4.38,46,145,215,50.2,34.9,5.24,41
49,6,36.6,35.2,80.7,6.13,58,116,262,38.8,33.4,5.35,49
41,3,34.9,34.9,99.2,4.99,55,131,248,62.3,37.1,6.05,41
32,2,33.9,30.8,84.3,4.2,38,143,171,72.1,34.1,5.34,32
39,6,40.5,34.2,129.1,4.53,48,150,224,38.4,40.0,5.74,39
34,4,30.1,34.8,65.4,6.34,55,150,173,37.5,35.7,5.09,34
27,3,39.6,29.9,102.4,6.43,60,138,166,51.1,28.0,6.15,27
50,5,44.7,38.2,73.9,6.79,57,123,277,51.7,38.8,5.54,50
35,5,34.9,41.1,113.2,5.42,60,145,177,38.8,33.5,5.06,35
40,6,43.2,44.5,109.0,6.51,60,150,234,44.4,46.2,5.85,40
43,4,39.1,37.6,82.0,6.44,52,150,256,51.8,32.8,5.95,43
40,3,41.2,32.8,80.7,5.23,60,150,235,64.7,32.5,5.88,40
28,9,38.0,29.7,79.4,5.2,44,150,147,29.5,28.2,5.25,28
43,1,37.7,35.3,87.7,6.64,24,150,242,80.0,37.8,5.63,43
36,3,42.3,32.0,74.7,5.12,42,150,191,58.3,32.9,5.31,36
46,2,43.6,19.4,74.2,5.58,55,127,262,80.0,21.3,5.7,46
50,7,33.5,41.9,92.4,4.7,60,150,282,36.5,40.5,5.64,50
36,0,40.7,34.0,87.4,4.64,59,150,204,80.0,29.2,5.67,36
46,8,33.8,36.6,78.4,6.12,57,150,237,29.7,36.2,5.15,46
33,10,40.0,22.5,99.3,5.89,60,150,161,26.8,23.4,4.88,33
50,4,32.4,40.3,72.8,4.74,60,150,279,52.4,38.8,5.58,50
50,4,40.8,33.9,84.0,4.93,60,101,277,57.2,39.1,5.54,50
37,4,41.0,38.6,78.4,5.98,52,69,217,53.7,56.0,5.86,37
50,7,36.6,32.1,108.4,4.94,60,150,257,36.5,31.2,5.14,50
50,4,37.5,26.6,71.9,5.65,60,71,270,53.5,25.0,5.4,50
29,6,43.3,37.2,102.1,7.73,60,101,148,31.0,38.0,5.1,29
33,5,32.2,33.2,119.1,7.28,60,150,179,33.6,28.2,5.42,33
48,4,33.6,26.7,83.0,6.3,60,130,283,52.8,23.5,5.9,48
50,2,42.2,32.5,79.3,5.07,47,150,295,80.0,29.3,5.9,50
35,8,52.8,25.9,80.6,5.83,60,132,203,40.8,25.7,5.8,35
42,3,47.2,30.6,72.3,5.42,53,113,245,71.1,29.4,5.83,42
50,2,42.9,42.9,62.3,6.93,60,129,274,80.0,43.9,5.48,50
34,5,40.6,29.7,95.4,4.65,48,62,174,37.5,30.7,5.12,34
42,2,41.9,36.3,89.7,5.45,48,134,247,80.0,37.7,5.88,42
50,3,31.7,33.6,77.2,6.85,48,150,262,61.3,35.6,5.24,50
37,1,46.4,35.0,64.4,5.92,56,135,188,80.0,39.8,5.08,37
30,7,44.1,35.9,105.4,6.21,46,150,155,29.8,35.6,5.17,30
42,8,46.1,29.4,87.3,3.94,60,150,231,39.8,26.6,5.5,42
44,7,43.4,34.2,79.7,5.61,37,103,227,37.7,28.3,5.16,44
44,7,38.0,41.8,101.6,5.41,60,150,235,36.8,43.6,5.34,44
45,6,39.5,32.0,83.4,4.74,60,150,253,42.2,34.4,5.62,45
50,2,33.3,36.1,95.1,6.24,51,150,297,80.0,37.2,5.94,50
41,5,28.7,33.6,86.3,5.8,60,150,194,32.0,30.9,4.73,41
50,2,36.1,32.8,90.5,6.61,60,150,283,80.0,35.3,5.66,50
48,3,35.5,31.6,113.7,6.28,60,104,278,72.9,30.7,5.79,48
46,5,35.6,26.9,86.0,5.02,51,136,259,47.1,27.7,5.63,46
44,8,46.9,40.3,93.6,6.81,60,150,224,38.7,35.8,5.09,44
33,7,43.9,40.9,67.5,5.2,60,150,144,27.1,40.9,4.36,33
32,1,38.6,25.4,94.6,5.55,60,150,201,80.0,21.4,6.28,32
34,4,36.8,30.8,81.0,5.0,60,143,172,41.6,32.3,5.06,34
31,5,33.6,29.0,95.2,5.19,55,150,169,34.4,23.7,5.45,31
40,5,30.7,27.2,75.0,5.84,60,110,218,40.0,22.8,5.45,40
36,3,34.2,40.0,91.9,6.76,55,150,187,49.6,44.2,5.19,36
33,8,38.4,36.9,92.1,5.06,60,150,175,31.5,40.9,5.3,33
39,8,32.6,34.5,92.5,4.99,60,150,188,30.1,35.9,4.82,39
50,3,39.5,34.6,104.5,5.85,50,87,265,70.0,30.9,5.3,50
39,6,35.8,32.2,89.8,6.06,60,150,212,35.6,31.3,5.44,39
46,7,46.2,29.6,58.1,4.59,60,150,231,42.0,27.2,5.02,46
41,3,41.9,36.5,76.8,5.76,47,119,228,64.5,35.4,5.56,41
50,8,40.0,28.4,104.1,3.35,60,148,255,34.1,35.8,5.1,50
43,2,37.3,30.1,77.1,4.83,28,150,250,80.0,35.4,5.81,43
45,4,42.7,33.7,98.5,5.53,60,150,277,61.4,30.8,6.16,45
40,8,40.7,41.1,96.0,5.37,60,150,200,28.1,39.5,5.0,40
39,2,45.6,38.3,90.5,4.15,60,102,217,80.0,47.1,5.56,39
35,4,44.2,32.9,93.3,5.58,54,136,209,52.7,39.4,5.97,35
35,5,38.7,31.1,123.1,5.34,60,113,209,42.1,35.2,5.97,35
40,9,47.5,39.1,95.8,5.6,48,149,219,32.7,34.9,5.48,40
38,2,35.2,30.4,66.4,6.91,57,150,179,64.2,31.9,4.71,38
44,5,30.3,26.8,95.0,5.63,58,133,232,44.2,24.8,5.27,44
46,7,36.2,40.4,102.2,7.2,60,150,255,36.4,39.8,5.54,46
50,6,37.2,28.3,97.9,5.24,60,150,258,43.2,31.0,5.16,50
35,4,39.1,30.9,111.1,7.99,60,150,194,44.4,35.0,5.54,35
50,5,35.3,26.5,105.9,5.98,56,150,274,49.6,31.7,5.48,50
40,3,43.7,25.7,92.4,6.82,60,129,213,61.4,27.7,5.32,40
47,2,41.5,24.3,113.6,5.01,45,130,301,80.0,21.3,6.4,47
40,0,33.5,41.9,96.8,4.66,54,122,234,80.0,41.8,5.85,40
41,3,40.9,37.5,92.6,5.07,60,150,243,64.5,38.5,5.93,41
36,7,41.3,31.8,94.0,5.17,60,121,214,34.3,29.3,5.94,36
43,3,33.9,36.7,80.1,4.74,60,147,220,61.4,46.0,5.12,43
48,9,33.0,32.3,75.3,7.05,57,150,253,32.2,36.9,5.27,48
45,4,20.9,36.4,95.4,5.42,60,123,206,38.1,41.0,4.58,45
30,3,33.7,34.3,101.1,8.6,60,130,151,46.7,34.6,5.03,30
46,6,41.7,30.5,80.4,5.04,29,132,263,46.4,39.3,5.72,46
44,8,33.5,32.0,103.8,3.99,34,147,242,33.1,34.8,5.5,44
44,6,36.7,40.2,48.2,6.55,60,150,212,40.1,48.5,4.82,44
43,7,44.4,34.1,102.8,5.65,60,150,221,36.1,38.6,5.14,43
24,1,42.3,33.4,73.9,8.38,60,113,148,80.0,30.3,6.17,24
34,7,40.3,30.0,103.1,6.22,35,147,183,28.9,34.9,5.38,34
50,8,34.7,29.8,100.0,5.07,60,150,266,37.4,22.9,5.32,50
44,3,38.1,33.5,97.4,6.79,60,150,271,64.1,24.4,6.16,44
41,4,29.9,25.5,76.3,6.17,57,94,218,44.7,34.5,5.32,41
45,2,36.3,34.1,82.6,3.51,60,150,230,80.0,36.9,5.11,45
43,4,35.1,28.4,98.5,6.64,60,150,232,50.2,22.4,5.4,43
50,0,47.5,34.9,108.2,4.7,60,120,306,80.0,36.3,6.12,50
43,1,40.7,38.1,66.7,5.07,60,150,234,80.0,43.4,5.44,43
50,7,34.6,30.3,83.5,5.49,60,150,274,36.5,29.8,5.48,50
46,5,34.3,32.0,107.0,4.0,59,122,265,45.5,36.4,5.76,46
43,2,42.4,36.3,104.4,5.39,60,150,239,80.0,37.4,5.56,43
36,2,38.8,40.2,111.5,5.95,60,150,205,75.5,35.7,5.69,36
30,3,27.7,32.4,115.8,4.99,60,128,178,42.0,24.3,5.93,30
38,7,38.8,36.3,93.1,4.45,60,150,207,32.4,31.6,5.45,38
41,3,19.0,40.7,82.0,6.53,60,146,205,48.3,34.9,5.0,41
33,7,37.0,33.3,67.6,4.6,36,150,163,26.3,32.0,4.94,33
40,3,36.1,32.1,89.3,5.19,60,150,211,60.6,35.9,5.28,40
39,2,31.2,29.3,94.3,5.69,59,150,197,71.0,33.4,5.05,39
50,6,25.2,31.3,139.3,5.85,56,143,288,45.3,22.4,5.76,50
45,0,42.4,34.6,85.8,5.98,60,150,281,80.0,33.8,6.24,45
26,6,41.6,32.4,106.2,4.27,60,129,149,32.3,27.2,5.73,26
50,2,28.6,42.1,91.5,6.95,60,107,266,80.0,46.5,5.32,50
35,1,37.2,31.9,110.9,6.24,60,150,193,80.0,35.5,5.51,35
40,1,40.3,26.3,100.8,5.64,59,107,243,80.0,18.5,6.08,40
43,5,43.0,31.3,95.9,6.34,46,136,243,42.7,28.6,5.65,43
38,8,34.0,25.8,99.4,3.42,35,150,181,30.4,25.4,4.76,38
36,6,29.7,24.7,80.7,3.93,57,150,188,30.1,26.0,5.22,36
39,2,31.2,29.7,100.7,5.13,57,150,201,71.5,26.9,5.15,39
49,5,42.0,31.6,87.0,4.37,60,149,259,45.7,32.4,5.29,49
43,4,44.6,24.8,88.3,8.45,60,144,275,59.0,25.6,6.4,43
43,10,35.5,32.9,99.7,5.49,60,150,221,28.4,38.5,5.14,43
33,3,45.8,25.7,93.3,3.6,46,108,217,57.5,31.8,6.58,33
45,7,36.8,33.5,89.3,5.83,58,94,240,35.3,33.5,5.33,45
36,5,31.7,40.6,98.3,8.01,60,150,206,41.7,43.3,5.72,36
41,1,34.0,29.1,104.7,4.59,60,132,230,80.0,32.6,5.61,41
50,1,32.8,40.0,101.7,4.73,60,150,286,80.0,38.9,5.72,50
50,3,35.9,33.7,110.0,7.17,60,126,285,66.8,34.3,5.7,50
48,3,27.5,25.9,85.9,4.98,60,146,249,65.4,26.6,5.19,48
42,2,29.8,23.7,84.9,5.43,60,150,260,80.0,26.6,6.19,42
50,7,34.6,29.9,103.7,6.51,60,150,275,38.6,23.6,5.5,50
40,4,33.6,32.8,80.0,7.74,60,150,223,45.1,33.7,5.58,40
39,2,35.7,36.5,101.4,6.67,58,149,233,80.0,39.0,5.97,39
50,6,40.0,37.0,93.0,6.68,60,149,276,43.5,30.2,5.52,50
50,2,30.2,30.5,120.1,6.6,44,103,285,80.0,34.0,5.7,50
40,3,35.9,43.1,69.1,4.72,46,150,206,56.4,41.1,5.15,40
30,4,47.8,32.2,84.5,5.83,60,122,163,43.7,33.6,5.43,30
50,4,34.9,31.3,77.9,6.62,56,144,286,53.3,31.4,5.72,50
46,5,41.8,36.1,93.4,6.07,48,76,258,52.6,33.8,5.61,46
49,6,30.9,36.7,88.2,3.61,43,100,264,36.2,39.2,5.39,49
33,4,35.3,36.7,90.5,3.94,60,142,182,39.5,33.2,5.52,33
34,2,28.7,30.5,83.4,6.15,31,150,166,61.5,27.0,4.88,34
49,6,33.6,23.2,75.1,5.0,60,150,254,38.1,23.2,5.18,49
36,7,42.0,29.5,101.2,6.27,54,96,206,33.6,32.8,5.72,36
44,4,49.4,43.2,94.3,6.36,60,142,232,49.8,50.7,5.27,44
41,4,27.3,29.5,94.8,4.31,47,133,232,41.8,31.4,5.66,41
48,4,34.6,40.4,87.6,4.1,53,130,271,50.8,44.8,5.65,48
36,7,26.6,28.4,83.5,6.31,48,129,199,26.1,23.1,5.53,36
33,3,33.9,27.3,81.5,5.21,60,150,184,46.8,25.6,5.58,33
47,6,38.1,32.9,103.1,6.53,60,150,248,40.3,37.6,5.28,47
29,7,43.9,32.4,108.8,4.96,60,150,178,31.2,35.2,6.14,29
39,6,33.1,27.2,69.1,5.85,60,150,205,31.6,25.7,5.26,39
44,3,40.5,37.7,93.5,6.01,60,150,250,69.7,38.0,5.68,44
49,3,53.0,27.2,85.4,5.25,60,150,298,80.0,20.8,6.08,49
45,4,48.2,33.0,79.4,3.73,60,150,254,54.3,30.4,5.64,45
43,6,37.7,39.2,88.1,3.71,60,150,242,41.8,36.1,5.63,43
47,5,40.0,31.7,77.1,5.14,60,93,259,44.3,28.8,5.51,47
42,3,29.8,42.8,110.2,5.99,54,150,220,58.3,48.3,5.24,42
50,3,37.9,31.1,105.4,6.22,60,108,297,68.6,31.1,5.94,50
34,7,30.1,29.2,74.8,6.43,54,130,179,28.8,32.2,5.26,34
46,7,45.8,37.4,88.7,5.1,53,150,241,38.7,36.6,5.24,46
44,2,44.1,27.0,75.1,5.55,60,122,254,80.0,27.6,5.77,44
40,4,43.8,40.3,100.4,5.69,60,150,216,51.3,44.0,5.4,40
34,6,39.0,28.4,72.0,3.86,60,140,174,34.2,30.0,5.12,34
43,6,31.5,31.3,94.4,4.61,60,150,233,34.8,31.9,5.42,43
41,2,37.6,24.4,82.7,4.61,60,98,262,80.0,27.7,6.39,41
40,4,33.2,31.4,80.9,6.77,42,150,220,41.2,36.7,5.5,40
47,4,36.9,20.8,99.1,7.26,60,128,261,55.9,24.8,5.55,47
43,3,40.5,31.3,100.7,6.21,60,81,242,59.0,30.9,5.63,43
40,3,39.7,35.3,118.0,6.04,60,150,263,72.1,34.5,6.58,40
35,10,45.7,34.0,107.3,5.39,60,150,179,31.0,33.9,5.11,35
35,6,32.5,42.4,60.4,4.5,44,150,193,34.3,44.2,5.51,35
48,8,33.9,31.1,79.9,5.8,60,150,253,36.6,31.1,5.27,48
38,4,37.7,30.5,87.9,6.61,57,150,207,45.7,28.4,5.45,38
29,5,40.8,27.0,99.3,5.68,58,130,146,37.9,28.2,5.03,29
40,4,33.2,35.1,87.7,5.47,41,150,234,51.5,31.4,5.85,40
41,3,35.1,30.1,92.7,6.74,60,150,235,64.6,29.3,5.73,41
44,5,42.7,32.4,115.1,4.67,60,150,254,49.8,37.9,5.77,44
34,4,47.8,30.2,109.2,5.52,60,89,189,39.1,29.3,5.56,34
45,9,43.8,33.2,105.5,5.48,32,147,239,27.4,38.6,5.31,45
30,5,37.2,34.2,51.5,5.9,60,150,159,33.0,33.7,5.3,30
50,3,42.9,34.6,75.4,5.28,59,150,274,69.0,34.4,5.48,50
39,3,43.6,28.9,102.7,3.43,60,129,232,57.3,26.6,5.95,39
45,6,40.3,29.9,83.2,6.42,60,43,231,42.9,32.1,5.13,45
39,5,37.0,31.4,76.7,5.38,60,91,184,34.4,36.3,4.72,39
40,6,40.7,38.9,105.3,4.05,60,150,214,38.4,37.6,5.35,40
38,3,50.3,29.3,70.5,5.29,60,150,225,65.8,33.8,5.92,38
47,7,39.4,26.6,109.2,5.73,60,147,267,36.7,25.1,5.68,47
31,5,40.1,27.5,83.5,7.09,60,150,166,36.6,28.5,5.35,31
45,3,38.7,30.7,91.9,4.4,60,150,243,62.2,30.4,5.4,45
35,6,39.2,36.0,79.7,4.78,44,120,182,35.1,40.1,5.2,35
33,1,36.8,35.3,104.8,5.64,54,132,180,80.0,38.2,5.45,33
50,7,32.3,23.2,73.6,4.82,48,150,261,32.8,32.7,5.22,50
50,5,38.9,36.3,79.5,4.14,60,148,268,56.6,39.9,5.36,50
44,4,33.4,36.3,83.2,6.54,60,150,256,54.4,35.9,5.82,44
50,2,42.0,34.7,103.4,4.61,53,114,311,80.0,44.8,6.22,50
33,5,47.7,26.9,87.6,5.69,30,147,192,47.0,25.7,5.82,33
43,2,44.6,42.1,103.5,6.49,60,76,254,80.0,40.6,5.91,43
44,3,28.7,31.6,77.7,5.2,57,116,246,62.2,28.1,5.59,44
50,9,38.7,39.2,108.2,5.34,33,150,240,35.1,37.3,4.8,50
41,9,30.4,40.3,108.8,5.67,57,150,224,29.1,42.4,5.46,41
50,4,26.9,34.8,75.7,5.58,60,127,251,44.8,39.1,5.02,50
50,3,41.6,25.6,87.0,4.42,60,117,300,75.1,25.8,6.0,50
50,1,44.2,26.5,94.7,4.93,60,150,300,80.0,40.0,6.0,50
36,5,25.5,27.4,80.8,4.48,33,150,195,33.6,30.8,5.42,36
16,5,31.7,25.5,116.5,4.61,60,129,85,20.5,26.0,5.31,16
31,3,44.0,25.2,68.7,7.1,60,103,183,59.0,16.6,5.9,31
26,5,44.0,39.2,96.1,5.44,60,141,131,38.0,33.4,5.04,26
50,4,48.5,42.3,116.5,5.05,60,131,280,63.8,41.3,5.6,50
36,3,44.4,29.7,80.7,4.81,60,118,203,58.8,29.1,5.64,36
44,3,35.0,33.4,76.6,5.13,60,150,260,65.3,30.9,5.91,44
47,1,41.8,25.7,84.9,5.3,49,150,278,80.0,24.2,5.91,47
42,2,38.7,32.9,104.8,5.42,60,150,258,80.0,38.9,6.14,42
42,9,31.7,28.8,65.0,6.89,39,150,205,24.5,27.5,4.88,42
43,5,43.9,42.3,92.5,4.67,60,150,241,43.5,45.1,5.6,43
42,9,42.3,35.1,100.0,6.42,60,150,219,28.9,34.3,5.21,42
36,8,35.5,22.6,62.2,5.62,60,150,168,25.0,23.4,4.67,36
43,9,39.3,22.4,85.3,3.71,59,136,230,37.4,19.0,5.35,43
35,5,44.3,24.4,73.4,5.59,60,134,203,40.1,23.3,5.8,35
45,5,42.1,28.0,88.4,6.27,59,150,250,45.3,32.5,5.56,45
50,2,36.3,25.0,87.0,4.08,50,87,294,80.0,27.6,5.88,50
32,5,47.8,31.6,95.1,4.74,60,115,181,44.5,28.1,5.66,32
47,6,43.2,41.7,97.0,5.34,27,150,246,43.7,42.2,5.23,47
43,5,27.6,30.0,99.5,4.18,53,150,237,39.1,27.4,5.51,43
37,5,42.3,30.6,80.0,7.33,51,121,202,42.2,29.6,5.46,37
50,6,33.2,30.0,106.5,5.8,52,150,290,48.4,26.3,5.8,50
43,2,28.2,22.2,87.0,5.25,45,105,230,80.0,20.4,5.35,43
20,6,44.3,33.2,69.9,5.66,57,121,95,25.1,34.8,4.75,20
41,4,60.0,29.8,120.5,5.96,45,125,260,63.7,32.2,6.34,41
42,6,40.1,34.9,83.2,5.58,58,150,223,40.5,36.1,5.31,42
43,6,26.1,29.7,82.9,5.84,53,146,207,31.6,22.4,4.81,43
44,3,37.7,28.6,81.3,6.06,60,130,236,63.4,31.5,5.36,44
