over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
3,0,39.5,5.56,92.7,0,7.0
19,4,38.0,5.5,92.7,1,1.0
48,9,47.4,4.7,76.7,2,11.0
3,0,31.4,4.73,72.9,0,4.0
19,5,50.7,4.69,86.1,1,6.0
6,1,42.2,5.06,97.1,0,6.0
47,9,29.6,6.72,78.4,2,7.0
34,9,54.8,4.95,71.3,1,11.0
39,7,40.1,6.28,72.1,1,4.0
36,9,39.3,5.82,76.8,1,4.0
33,4,37.5,4.97,80.9,1,2.0
39,5,41.7,7.07,68.0,1,7.0
1,0,42.2,6.38,81.1,0,9.0
44,9,31.1,5.5,114.7,2,3.0
37,9,36.3,5.4,84.1,1,5.0
37,6,38.9,5.61,65.2,1,5.0
20,6,42.7,3.66,44.8,1,2.0
41,9,42.8,4.51,126.7,2,1.0
20,3,39.3,6.06,112.8,1,4.0
3,2,33.6,3.6,95.7,0,2.0
46,9,33.2,4.6,89.4,2,6.0
12,4,28.5,5.03,100.6,1,5.0
6,1,42.7,8.98,88.5,0,15.0
32,7,33.1,6.31,65.2,1,4.0
12,4,36.5,6.82,128.2,1,3.0
43,9,39.9,4.53,81.3,2,11.0
23,7,38.0,5.93,82.4,1,3.0
1,1,38.0,3.39,90.7,0,2.0
48,9,30.8,5.1,91.1,2,9.0
26,9,40.2,5.5,89.4,1,4.0
14,3,35.5,5.5,99.2,1,5.0
34,7,37.3,5.97,78.5,1,6.0
27,9,47.3,6.07,89.4,1,3.0
2,0,42.0,4.78,100.9,0,8.0
38,9,38.0,4.5,76.8,1,5.0
21,8,36.8,4.64,89.4,1,3.0
35,9,50.8,5.08,89.6,1,6.0
45,7,35.5,5.12,122.0,2,4.0
31,8,38.3,6.11,62.2,1,5.0
34,9,43.3,4.86,103.1,1,3.0
13,4,39.7,7.42,72.2,1,1.0
12,5,35.0,7.41,77.3,1,3.0
21,5,32.1,5.78,108.1,1,3.0
43,9,37.9,5.09,85.4,2,5.0
27,7,43.3,4.86,141.9,1,7.0
18,8,48.6,5.88,100.4,1,5.0
39,9,26.3,5.5,76.1,1,2.0
43,9,52.1,5.26,100.4,2,10.0
46,9,35.7,5.03,85.3,2,9.0
15,3,45.4,5.92,106.6,1,11.0
36,8,32.1,5.58,84.1,1,3.0
30,9,25.1,4.81,98.1,1,1.0
23,7,27.5,5.64,94.0,1,3.0
20,5,35.4,5.5,91.6,1,6.0
6,1,42.2,4.6,110.8,0,8.0
14,6,38.2,5.49,53.9,1,2.0
28,6,36.0,4.81,92.0,1,2.0
45,9,46.9,4.62,76.0,2,2.0
44,8,38.0,6.75,63.0,2,7.0
10,3,40.2,5.03,89.4,0,4.0
34,9,62.9,7.71,77.6,1,4.0
5,0,37.9,6.25,85.3,0,8.0
34,8,32.4,4.52,96.7,1,1.0
18,6,41.8,6.89,89.4,1,7.0
23,7,43.9,4.64,81.8,1,4.0
36,9,40.4,7.87,121.7,1,9.0
22,6,39.3,5.77,89.4,1,4.0
41,9,49.9,6.15,51.1,2,9.0
27,9,48.9,5.54,83.1,1,7.0
50,9,37.1,5.82,90.9,2,12.0
32,9,32.9,5.23,30.0,1,3.0
15,0,41.4,4.39,114.1,1,7.0
39,9,32.8,5.91,88.0,1,5.0
21,6,45.1,6.73,67.0,1,3.0
27,9,41.4,4.07,70.8,1,2.0
7,0,59.4,7.35,105.2,0,12.0
6,2,49.8,6.22,107.7,0,6.0
29,7,29.4,4.98,89.4,1,2.0
10,2,33.8,4.95,62.9,0,4.0
50,9,22.7,7.74,92.6,2,5.0
43,9,20.9,6.63,96.3,2,6.0
36,5,38.9,6.87,101.3,1,9.0
37,9,28.5,5.2,78.7,1,1.0
30,9,51.1,6.17,87.6,1,4.0
4,2,47.3,5.92,90.4,0,5.0
20,4,35.8,5.29,109.3,1,6.0
25,3,35.4,5.63,116.6,1,6.0
46,9,49.9,6.83,122.0,2,6.0
11,3,51.7,7.42,116.0,1,6.0
25,9,30.5,5.2,89.4,1,2.0
18,7,29.5,3.92,110.3,1,1.0
7,3,35.6,5.5,89.4,0,8.0
6,5,41.4,7.49,120.7,0,9.0
19,7,33.9,5.98,62.5,1,5.0
5,2,41.6,7.65,137.3,0,11.0
4,0,53.6,5.89,70.5,0,13.0
18,5,26.8,4.41,107.8,1,3.0
11,3,34.4,3.93,118.9,1,1.0
28,7,26.9,3.91,99.2,1,5.0
1,1,31.3,5.51,49.0,0,5.0
16,4,35.6,4.94,71.0,1,1.0
23,8,32.2,4.81,97.1,1,2.0
49,9,42.2,5.37,102.7,2,11.0
32,8,39.2,6.53,86.4,1,4.0
45,9,40.4,5.5,91.5,2,8.0
18,9,38.0,4.64,60.6,1,2.0
23,6,36.3,4.92,125.5,1,3.0
22,6,35.2,6.61,82.4,1,4.0
45,9,36.0,5.42,105.8,2,10.0
48,9,41.4,5.84,89.4,2,4.0
49,9,22.6,7.36,66.9,2,10.0
38,9,40.3,8.91,92.6,1,10.0
26,9,31.1,6.27,95.6,1,5.0
28,9,35.3,6.15,84.8,1,2.0
50,9,25.5,4.08,108.5,2,2.0
15,6,35.1,5.94,76.7,1,2.0
18,9,40.2,5.57,91.1,1,1.0
45,9,41.7,6.57,82.6,2,6.0
20,9,28.5,5.03,136.5,1,1.0
12,2,41.3,5.74,76.7,1,5.0
29,9,47.1,6.23,104.9,1,7.0
17,4,34.1,7.78,125.9,1,6.0
45,9,38.0,7.38,71.6,2,11.0
46,9,21.5,7.02,91.9,2,5.0
16,3,30.8,6.37,70.3,1,1.0
27,7,40.2,4.98,49.7,1,1.0
50,9,45.6,6.37,74.3,2,13.0
38,9,33.2,4.57,78.6,1,1.0
11,4,59.4,5.25,79.8,1,4.0
30,8,40.5,7.63,84.0,1,4.0
31,9,38.0,6.15,90.1,1,3.0
33,8,48.3,5.77,66.1,1,5.0
2,1,28.0,5.93,97.0,0,6.0
15,7,40.6,5.39,114.3,1,2.0
43,9,30.6,2.91,116.6,2,3.0
13,8,27.1,3.98,84.8,1,1.0
15,4,45.7,6.24,107.9,1,5.0
17,4,35.9,4.4,76.4,1,4.0
9,4,38.0,5.37,89.4,0,3.0
8,3,29.9,4.03,98.0,0,1.0
18,9,25.5,4.64,83.3,1,3.0
44,9,38.0,5.49,64.7,2,5.0
1,0,61.1,6.61,106.7,0,12.0
15,5,44.7,6.85,73.4,1,7.0
4,1,42.4,4.62,79.6,0,4.0
29,8,42.7,5.87,111.2,1,8.0
13,4,34.1,3.79,100.7,1,3.0
40,9,59.8,5.57,93.5,2,13.0
30,9,41.7,6.64,60.6,1,2.0
40,9,40.9,5.42,66.7,2,7.0
32,9,45.9,7.08,97.9,1,11.0
22,5,27.8,6.5,102.6,1,4.0
44,9,31.0,5.5,95.1,2,11.0
24,7,36.0,5.2,80.5,1,5.0
48,9,45.9,4.86,79.9,2,5.0
50,9,27.6,3.75,94.3,2,5.0
30,9,37.5,3.95,89.4,1,3.0
34,5,36.3,6.69,89.4,1,10.0
13,5,25.4,7.32,62.2,1,3.0
41,9,33.9,5.5,68.9,2,4.0
34,9,42.3,5.58,93.6,1,4.0
46,9,26.1,3.61,101.7,2,6.0
14,4,49.3,4.33,96.8,1,6.0
40,9,41.7,5.81,89.4,2,9.0
24,5,40.8,4.88,52.6,1,4.0
10,1,38.1,3.2,89.8,0,6.0
9,2,38.0,7.56,52.0,0,6.0
29,9,32.8,5.44,108.9,1,2.0
16,9,40.9,4.17,68.4,1,5.0
6,1,32.8,5.65,134.7,0,6.0
22,3,39.5,5.4,70.8,1,9.0
33,9,30.8,6.01,99.3,1,2.0
16,3,41.6,5.09,75.3,1,3.0
48,9,42.2,5.88,86.6,2,5.0
39,9,25.0,6.63,93.7,1,5.0
26,5,38.0,3.92,107.2,1,3.0
47,7,25.8,4.67,110.4,2,3.0
22,8,23.1,6.51,89.4,1,4.0
7,4,33.2,4.84,110.8,0,5.0
2,0,60.4,5.4,77.7,0,17.0
47,9,44.2,4.94,103.0,2,8.0
48,9,49.1,5.5,83.2,2,11.0
37,9,42.9,4.91,109.7,1,3.0
6,2,39.6,3.99,92.3,0,3.0
15,7,45.2,6.05,102.4,1,4.0
3,1,32.9,6.77,95.8,0,10.0
3,0,41.8,5.29,105.2,0,8.0
13,8,47.4,5.5,73.8,1,5.0
29,9,43.6,4.91,58.6,1,1.0
4,2,47.9,4.84,109.8,0,6.0
50,9,39.5,5.99,116.9,2,5.0
23,7,51.5,6.01,87.7,1,9.0
14,7,36.3,5.36,106.2,1,1.0
26,9,38.0,5.5,57.4,1,1.0
40,9,42.6,3.96,77.6,2,8.0
16,4,34.9,5.5,91.6,1,3.0
3,1,28.6,6.66,55.3,0,5.0
3,1,31.5,6.65,59.4,0,7.0
43,8,30.3,6.5,93.2,2,6.0
6,2,37.3,6.72,77.9,0,6.0
32,7,27.8,5.05,83.1,1,1.0
20,3,48.3,3.45,81.9,1,4.0
39,9,38.9,5.19,64.3,1,2.0
4,0,38.6,6.26,85.6,0,6.0
45,9,28.7,6.46,89.7,2,7.0
35,9,31.8,4.87,78.3,1,1.0
23,3,20.2,4.34,80.0,1,1.0
11,1,50.9,4.46,85.9,1,11.0
49,9,26.7,5.5,106.4,2,4.0
16,7,27.3,3.22,88.1,1,5.0
25,7,49.3,5.5,51.5,1,2.0
20,3,41.1,5.56,66.1,1,5.0
12,8,39.0,5.38,108.6,1,1.0
21,4,40.7,5.1,76.3,1,5.0
8,4,45.6,4.67,88.2,0,9.0
1,0,38.8,4.81,128.5,0,1.0
15,3,25.7,4.83,102.6,1,2.0
6,2,43.9,6.35,47.0,0,10.0
21,8,41.4,5.5,118.9,1,4.0
44,8,47.4,9.3,93.0,2,17.0
9,3,28.0,5.1,97.4,0,4.0
1,0,32.2,5.5,96.1,0,6.0
6,1,41.1,5.13,108.3,0,8.0
26,6,30.4,5.1,88.4,1,3.0
14,1,19.2,5.5,60.4,1,7.0
25,4,39.6,6.7,96.5,1,7.0
2,0,45.2,3.39,62.4,0,8.0
17,4,37.0,4.27,126.3,1,3.0
21,6,42.4,5.34,82.8,1,9.0
22,4,41.2,5.5,89.0,1,4.0
28,7,38.1,3.69,76.5,1,5.0
40,9,39.1,5.64,96.8,2,11.0
24,6,48.8,3.25,99.1,1,3.0
43,9,30.3,5.65,76.4,2,5.0
27,9,44.2,6.38,99.1,1,6.0
14,1,28.6,6.55,91.4,1,3.0
12,3,31.6,5.33,88.1,1,5.0
17,5,47.6,7.31,75.0,1,6.0
30,5,28.3,5.9,136.3,1,4.0
13,3,36.1,6.51,113.7,1,5.0
46,9,56.9,4.62,89.4,2,12.0
24,7,46.2,7.33,112.5,1,9.0
44,8,32.1,5.5,96.0,2,10.0
35,9,33.5,7.39,83.0,1,8.0
17,6,36.6,7.13,37.1,1,7.0
12,0,48.5,5.81,65.6,1,5.0
38,9,30.0,5.99,133.3,1,5.0
17,8,29.5,5.28,113.2,1,3.0
13,6,43.7,4.52,94.0,1,5.0
47,9,24.6,6.21,58.4,2,5.0
25,7,30.7,6.15,102.7,1,1.0
3,0,37.3,3.56,84.4,0,4.0
25,6,38.0,5.4,104.0,1,4.0
24,9,27.1,6.54,67.8,1,1.0
44,9,40.8,7.26,80.2,2,12.0
36,9,42.4,5.5,107.7,1,5.0
10,0,32.7,3.68,128.6,0,6.0
8,3,51.3,4.23,76.8,0,4.0
31,7,40.7,5.5,70.0,1,6.0
3,1,30.0,7.18,110.5,0,5.0
16,4,51.0,4.77,64.8,1,4.0
7,0,33.8,6.77,66.2,0,6.0
2,0,39.4,4.75,95.3,0,5.0
46,9,34.1,5.5,131.7,2,5.0
5,2,43.0,4.37,73.0,0,6.0
1,1,34.1,5.27,82.6,0,9.0
47,9,34.6,4.14,92.2,2,4.0
10,3,36.7,7.23,80.5,0,4.0
41,9,34.0,4.67,54.7,2,8.0
2,2,46.6,3.64,106.0,0,4.0
8,4,27.9,3.55,93.7,0,6.0
6,1,37.7,5.4,97.3,0,5.0
36,9,38.7,5.5,89.4,1,2.0
32,9,37.0,6.28,120.3,1,6.0
24,7,45.7,5.22,89.4,1,3.0
13,1,26.0,6.9,68.5,1,9.0
5,1,42.5,5.04,123.3,0,7.0
29,9,38.0,6.73,46.0,1,5.0
12,6,33.9,5.5,86.9,1,1.0
30,8,27.2,3.7,88.5,1,2.0
35,9,35.3,4.51,87.7,1,5.0
43,9,33.4,4.15,59.0,2,2.0
25,4,51.1,4.01,66.3,1,3.0
1,0,39.9,6.0,109.2,0,6.0
15,4,41.5,5.18,117.7,1,8.0
43,9,29.1,5.67,81.7,2,5.0
27,9,43.9,6.13,71.4,1,2.0
31,9,51.1,5.5,54.3,1,3.0
23,9,45.0,6.18,108.8,1,3.0
9,3,27.5,4.05,110.0,0,5.0
45,9,34.3,4.81,33.8,2,5.0
39,9,38.9,3.23,41.5,1,5.0
50,9,33.4,6.29,92.7,2,6.0
43,9,58.3,3.47,95.3,2,7.0
15,4,34.1,4.06,80.5,1,2.0
13,5,37.7,4.15,89.3,1,3.0
13,2,33.2,5.35,89.4,1,5.0
46,9,39.9,5.31,90.5,2,5.0
28,5,49.1,6.47,72.0,1,4.0
23,7,38.0,5.37,89.8,1,2.0
49,9,36.2,6.66,76.5,2,4.0
31,5,29.4,5.96,74.8,1,3.0
46,9,47.7,4.37,52.7,2,8.0
50,6,36.9,4.7,86.5,2,8.0
4,1,36.5,7.31,106.1,0,9.0
19,6,19.3,6.97,83.5,1,1.0
37,9,37.0,5.5,82.9,1,5.0
41,8,34.8,6.65,115.1,2,9.0
8,2,23.4,6.06,110.5,0,5.0
16,4,45.9,5.9,124.7,1,9.0
28,5,33.7,5.56,135.1,1,2.0
40,6,53.2,7.54,89.4,2,13.0
6,1,49.3,4.94,66.9,0,6.0
31,5,32.2,5.79,79.6,1,4.0
15,7,49.0,3.45,101.5,1,2.0
11,4,50.9,3.78,118.8,1,7.0
26,3,33.5,7.68,69.0,1,8.0
21,1,29.7,5.5,95.1,1,5.0
32,3,20.8,5.24,74.1,1,1.0
16,7,41.0,5.59,87.1,1,2.0
42,9,30.2,3.87,86.8,2,2.0
4,0,41.3,4.99,97.6,0,1.0
44,9,33.5,3.75,130.6,2,6.0
2,1,31.8,5.15,99.5,0,2.0
37,9,33.5,6.32,81.4,1,5.0
18,5,27.6,6.04,78.1,1,3.0
20,1,33.5,7.41,86.2,1,8.0
1,0,32.1,5.85,72.6,0,7.0
36,9,37.9,2.53,92.8,1,1.0
9,0,38.8,7.84,41.8,0,7.0
33,9,29.4,4.49,85.8,1,5.0
37,8,46.8,5.69,87.4,1,4.0
43,9,36.7,5.62,66.8,2,5.0
36,9,50.0,5.79,82.4,1,10.0
16,5,39.9,5.56,112.4,1,5.0
37,7,38.6,5.58,113.8,1,10.0
42,9,34.1,3.91,79.3,2,8.0
16,7,42.9,8.6,100.5,1,13.0
7,2,38.3,6.28,60.0,0,6.0
45,9,38.0,5.5,84.1,2,10.0
8,2,50.8,7.71,94.6,0,11.0
30,9,32.2,4.21,120.5,1,1.0
12,0,42.9,6.54,113.9,1,9.0
7,5,42.7,4.83,94.2,0,5.0
39,9,38.0,5.98,71.8,1,3.0
8,2,34.5,6.01,117.2,0,15.0
34,7,34.7,2.7,83.2,1,5.0
35,8,33.3,3.78,99.0,1,1.0
4,2,33.2,7.4,87.5,0,4.0
9,2,31.3,5.2,129.8,0,2.0
40,9,37.2,7.9,77.8,2,9.0
26,9,31.9,7.07,89.4,1,6.0
7,2,41.5,5.24,88.3,0,2.0
50,9,38.5,5.13,101.4,2,10.0
14,7,39.4,7.48,122.4,1,13.0
1,0,35.8,8.02,49.9,0,10.0
47,7,38.6,5.16,88.7,2,9.0
1,1,36.0,7.35,72.1,0,9.0
28,5,44.2,6.74,98.9,1,8.0
50,9,34.5,6.94,103.8,2,17.0
29,4,41.0,5.62,80.6,1,9.0
30,9,27.5,4.69,79.6,1,1.0
20,5,38.0,4.23,94.1,1,5.0
7,2,33.5,3.93,64.5,0,5.0
29,7,30.7,7.79,96.7,1,9.0
45,9,28.9,5.51,73.6,2,8.0
5,2,28.3,4.13,104.7,0,5.0
45,9,34.1,6.7,63.6,2,5.0
21,6,50.0,4.93,78.7,1,5.0
27,4,32.9,4.72,75.0,1,2.0
9,3,20.3,7.98,84.0,0,4.0
32,9,40.9,3.9,117.5,1,4.0
10,0,29.1,5.78,106.9,0,8.0
14,5,44.5,4.79,80.4,1,5.0
37,9,34.6,4.6,80.4,1,2.0
3,0,35.8,3.74,107.7,0,5.0
23,6,47.6,5.57,66.7,1,5.0
30,9,42.9,4.45,90.4,1,3.0
7,2,28.0,6.21,77.9,0,7.0
15,5,29.2,5.5,86.6,1,2.0
18,4,23.7,5.12,106.2,1,5.0
34,8,58.8,4.46,76.6,1,4.0
49,9,31.1,7.22,109.5,2,5.0
42,9,38.0,6.38,134.0,2,8.0
10,3,33.7,4.68,102.1,0,1.0
1,0,29.4,3.87,88.3,0,5.0
3,2,38.2,3.23,89.4,0,6.0
30,6,35.4,6.86,67.8,1,2.0
8,2,44.4,6.59,120.4,0,6.0
12,2,44.5,6.76,74.9,1,12.0
43,9,33.3,5.36,133.4,2,9.0
44,9,26.5,6.47,75.7,2,4.0
42,9,28.4,6.73,103.2,2,5.0
13,3,19.7,5.42,58.8,1,2.0
31,9,35.8,5.5,85.7,1,3.0
31,9,38.0,4.33,68.4,1,5.0
10,5,38.0,6.01,61.2,0,5.0
28,9,27.9,5.5,114.1,1,3.0
27,9,37.9,5.01,65.4,1,1.0
20,7,32.9,5.15,75.3,1,3.0
38,9,36.3,5.24,73.0,1,2.0
34,9,35.1,6.45,112.8,1,5.0
27,8,40.0,3.85,89.4,1,5.0
37,9,33.5,4.17,115.4,1,1.0
39,9,34.1,4.2,74.3,1,5.0
29,9,22.9,5.32,117.0,1,2.0
14,4,37.6,5.88,74.1,1,5.0
38,9,38.7,4.22,74.9,1,3.0
36,9,36.6,6.59,76.0,1,6.0
50,9,53.3,7.26,76.8,2,13.0
8,1,39.3,6.0,88.2,0,9.0
21,7,36.7,6.85,73.2,1,1.0
47,9,42.0,4.4,94.6,2,5.0
26,7,54.9,4.43,37.8,1,6.0
48,9,40.0,6.12,94.6,2,4.0
1,0,20.2,5.45,68.2,0,3.0
2,1,41.5,4.43,76.6,0,8.0
40,9,31.0,7.21,77.1,2,6.0
18,8,22.6,5.86,89.4,1,5.0
27,9,51.6,5.5,100.1,1,3.0
22,8,49.9,4.69,86.7,1,2.0
21,9,30.8,7.52,75.7,1,5.0
47,9,30.8,5.31,105.7,2,3.0
5,0,39.3,6.72,125.9,0,6.0
39,9,30.9,4.8,89.4,1,1.0
45,9,36.9,5.7,58.0,2,4.0
33,9,32.3,6.17,75.9,1,5.0
20,5,34.8,7.89,101.2,1,8.0
9,5,26.8,4.97,81.1,0,3.0
35,7,44.6,5.74,72.8,1,12.0
24,9,47.6,5.5,72.0,1,6.0
8,3,37.2,3.8,91.8,0,6.0
18,5,37.7,2.89,59.3,1,5.0
49,9,43.0,4.3,89.3,2,6.0
14,4,38.0,6.66,91.8,1,4.0
9,4,51.8,7.56,81.0,0,11.0
35,6,27.5,4.39,69.1,1,2.0
10,5,44.9,4.04,110.4,0,4.0
46,9,37.1,7.34,63.3,2,11.0
43,9,29.0,4.82,93.5,2,3.0
50,9,56.0,5.05,104.6,2,5.0
46,9,57.1,7.25,93.2,2,16.0
13,2,36.3,7.05,114.6,1,9.0
11,2,41.6,6.62,67.3,1,7.0
18,6,34.2,3.45,74.2,1,1.0
24,7,35.5,3.99,80.8,1,4.0
44,9,28.9,6.84,155.8,2,10.0
37,9,27.8,5.88,100.2,1,5.0
33,7,52.8,4.57,103.9,1,5.0
44,9,37.7,5.09,103.1,2,9.0
33,9,38.4,6.83,91.6,1,3.0
19,9,31.5,7.33,111.0,1,1.0
21,6,39.5,5.49,52.6,1,3.0
26,8,38.0,4.68,95.5,1,5.0
5,1,31.8,5.17,98.6,0,6.0
38,9,28.4,7.11,110.4,1,6.0
33,9,48.3,7.09,66.9,1,3.0
37,9,24.8,5.73,68.4,1,4.0
27,5,38.0,4.86,69.6,1,2.0
40,9,21.6,6.8,100.4,2,7.0
48,9,30.9,5.5,89.4,2,6.0
29,8,34.3,3.76,71.0,1,3.0
23,5,45.8,5.22,128.3,1,4.0
6,3,36.2,6.89,95.7,0,7.0
39,9,34.7,5.59,92.5,1,3.0
46,9,40.4,4.91,85.8,2,7.0
35,9,38.0,5.72,108.6,1,6.0
44,9,57.3,5.94,97.8,2,10.0
44,9,33.3,4.15,127.8,2,8.0
40,9,41.3,5.61,65.7,2,7.0
26,9,44.6,5.94,59.1,1,2.0
5,5,33.0,4.91,75.2,0,5.0
1,1,39.3,4.56,101.1,0,3.0
11,4,34.0,4.85,81.4,1,1.0
22,9,40.2,4.33,115.4,1,5.0
38,9,38.8,6.52,89.4,1,2.0
23,5,36.9,4.32,111.6,1,1.0
2,0,28.8,5.73,73.4,0,7.0
11,6,52.9,5.05,113.7,1,6.0
49,9,42.7,4.65,117.4,2,7.0
50,9,25.3,7.15,78.7,2,14.0
19,5,34.6,5.34,99.8,1,1.0
41,9,25.4,4.7,95.4,2,6.0
36,9,44.1,4.58,100.3,1,8.0
47,9,37.8,5.91,115.7,2,8.0
45,9,38.0,6.49,109.5,2,10.0
32,9,31.3,7.02,100.3,1,2.0
20,9,35.5,5.3,103.3,1,1.0
32,9,44.3,5.5,64.6,1,3.0
16,5,46.4,5.66,89.2,1,7.0
18,4,44.8,5.7,89.4,1,4.0
31,9,25.6,4.57,89.6,1,1.0
29,9,36.5,7.25,112.3,1,5.0
30,9,40.0,5.53,89.9,1,3.0
20,4,32.1,6.14,39.9,1,1.0
21,7,24.7,6.01,69.1,1,1.0
1,0,27.7,5.98,101.6,0,5.0
31,8,38.0,4.3,79.2,1,5.0
29,9,28.5,5.49,105.7,1,1.0
47,9,38.4,8.24,65.9,2,6.0
26,9,36.7,7.4,97.6,1,4.0
24,4,36.8,5.69,98.6,1,7.0
4,0,38.0,5.06,105.8,0,6.0
10,2,44.3,2.84,76.9,0,5.0
17,3,38.3,5.5,105.6,1,4.0
19,4,33.0,5.41,120.1,1,6.0
19,6,38.4,5.12,44.5,1,5.0
20,9,27.8,5.2,91.0,1,1.0
39,9,41.8,6.25,53.9,1,1.0
7,1,32.6,4.3,72.8,0,3.0
17,6,33.0,5.83,89.4,1,5.0
9,2,42.1,5.37,88.7,0,6.0
16,4,34.7,4.44,89.4,1,3.0
35,7,35.2,7.51,108.1,1,12.0
3,0,47.3,6.4,95.3,0,13.0
17,4,30.2,4.56,103.5,1,2.0
2,0,42.0,6.12,68.4,0,8.0
48,9,45.6,3.83,111.1,2,2.0
37,9,47.3,4.7,30.0,1,3.0
13,3,55.4,5.5,120.5,1,3.0
10,1,32.9,5.92,116.9,0,12.0
5,2,31.1,5.83,105.0,0,5.0
24,5,44.5,6.68,89.4,1,9.0
38,9,45.5,6.23,89.4,1,5.0
30,9,31.7,5.5,105.6,1,1.0
45,9,41.9,6.62,92.7,2,8.0
18,5,59.8,3.47,94.9,1,4.0
14,5,38.8,4.7,66.7,1,2.0
24,4,45.4,5.38,97.9,1,7.0
11,4,50.6,6.16,97.0,1,7.0
49,9,58.0,5.11,76.2,2,10.0
10,3,40.0,3.36,88.6,0,3.0
24,5,48.0,3.19,63.7,1,2.0
27,5,31.7,5.42,82.1,1,4.0
3,1,38.2,4.93,109.2,0,3.0
24,8,34.4,4.41,89.4,1,5.0
23,9,22.9,4.21,105.4,1,5.0
13,1,25.2,5.66,109.2,1,2.0
7,1,38.0,7.06,109.5,0,5.0
3,1,41.6,5.66,77.1,0,5.0
1,0,29.7,7.08,96.8,0,9.0
25,3,50.5,5.05,111.7,1,4.0
5,1,29.1,6.03,62.4,0,8.0
48,9,40.1,7.12,62.3,2,12.0
13,4,34.7,5.31,61.2,1,4.0
33,8,38.9,5.53,54.3,1,1.0
34,7,45.2,5.05,89.4,1,4.0
25,6,38.0,6.21,79.5,1,7.0
45,9,43.7,6.58,120.2,2,12.0
6,0,42.6,5.92,81.3,0,4.0
12,2,27.8,5.22,59.7,1,2.0
13,1,47.1,3.7,93.3,1,5.0
7,1,29.5,5.44,86.2,0,6.0
15,4,37.2,5.5,74.4,1,6.0
16,7,35.2,5.78,78.2,1,1.0
39,9,40.8,5.5,111.3,1,2.0
16,4,34.1,7.39,61.8,1,4.0
44,9,36.7,4.66,56.7,2,5.0
39,9,51.0,3.61,99.3,1,4.0
46,9,38.0,4.13,77.7,2,3.0
6,2,38.0,4.74,121.0,0,3.0
50,9,29.1,6.8,86.9,2,12.0
31,9,43.4,3.94,88.0,1,2.0
50,9,32.2,4.1,105.7,2,9.0
18,6,38.3,6.0,56.6,1,6.0
48,8,27.4,6.52,96.8,2,8.0
30,9,48.3,3.64,82.7,1,1.0
4,2,38.6,3.37,110.5,0,7.0
21,3,39.1,4.56,77.1,1,3.0
7,4,44.6,6.29,93.5,0,13.0
48,9,28.0,5.67,82.8,2,5.0
16,4,33.1,4.6,98.3,1,4.0
12,1,39.4,6.39,85.0,1,9.0
28,9,23.9,5.65,95.2,1,5.0
22,3,24.8,5.37,125.1,1,5.0
5,1,31.4,3.56,84.3,0,1.0
41,9,28.9,5.5,98.1,2,3.0
43,9,35.2,5.5,135.7,2,13.0
38,9,42.2,5.1,97.8,1,4.0
31,3,44.0,5.5,41.3,1,5.0
21,8,52.5,5.04,76.7,1,2.0
28,6,37.8,5.64,65.9,1,3.0
27,4,39.2,6.56,108.4,1,3.0
9,4,37.8,6.25,88.1,0,10.0
5,3,40.6,4.69,111.3,0,7.0
13,1,41.2,7.03,102.2,1,7.0
23,7,45.4,6.48,102.1,1,9.0
9,3,45.3,4.97,65.5,0,4.0
6,1,42.2,5.35,100.1,0,8.0
43,9,50.1,6.22,117.3,2,18.0
19,7,38.2,6.79,61.1,1,1.0
30,5,33.1,3.68,83.7,1,1.0
27,9,34.4,5.58,97.1,1,1.0
37,9,37.2,5.46,92.0,1,2.0
37,9,29.3,4.82,118.7,1,1.0
15,3,33.1,4.81,104.6,1,2.0
43,9,38.0,6.77,98.1,2,8.0
19,4,40.8,6.14,106.4,1,5.0
42,9,40.8,8.03,105.3,2,7.0
21,8,23.8,4.82,90.8,1,5.0
6,1,32.8,5.66,82.9,0,6.0
39,9,52.6,5.87,109.8,1,8.0
2,1,43.0,6.58,75.1,0,5.0
39,9,41.6,7.13,88.6,1,9.0
3,2,32.7,5.61,66.9,0,3.0
11,1,40.3,4.19,104.6,1,4.0
31,9,37.9,5.5,114.7,1,1.0
48,9,31.6,5.5,71.3,2,9.0
21,5,34.0,6.85,86.9,1,5.0
7,0,34.2,3.76,80.4,0,5.0
12,0,26.1,4.1,111.5,1,3.0
45,7,27.4,6.41,118.3,2,1.0
37,8,36.4,3.95,80.4,1,5.0
6,1,31.2,4.15,30.0,0,2.0
20,5,35.6,6.86,113.1,1,3.0
14,6,25.2,5.23,90.9,1,1.0
9,3,44.4,5.14,91.0,0,4.0
43,8,54.6,7.14,109.3,2,17.0
31,9,46.2,4.22,82.7,1,1.0
9,3,47.0,3.98,77.4,0,3.0
33,9,43.0,7.46,82.9,1,4.0
21,9,40.1,5.78,99.8,1,5.0
4,0,38.7,6.32,107.6,0,16.0
23,9,30.7,5.13,122.7,1,3.0
10,4,43.5,5.37,98.1,0,4.0
13,6,43.0,4.66,87.1,1,3.0
44,9,34.3,5.88,89.4,2,8.0
36,8,42.2,6.5,70.6,1,5.0
7,0,32.4,5.74,118.4,0,6.0
43,9,33.0,6.77,94.2,2,1.0
29,5,44.2,6.29,85.4,1,5.0
44,9,41.4,4.24,70.6,2,4.0
38,9,36.1,5.33,102.5,1,3.0
17,6,35.2,4.96,84.4,1,4.0
