overs_played,wickets_lost,avg_batting_avg,avg_bowling_avg,avg_strike_rate,avg_economy,powerplay_runs,middle_overs_runs,total_innings_runs,team_batting_avg,team_bowling_avg,total_run_avg,overs_batted
17,2,34.3,27.1,116.0,8.07,36,50,138,53.8,30.3,8.12,17
20,3,26.4,34.2,141.3,8.4,36,50,172,50.2,35.8,8.6,20
20,4,35.7,21.2,114.8,9.83,36,50,182,42.8,20.4,9.1,20
20,3,30.2,22.8,162.7,8.08,36,50,156,37.9,28.8,7.8,20
15,3,44.0,24.8,142.4,7.4,36,50,116,43.6,28.5,7.73,15
13,4,37.8,26.8,132.8,8.41,36,50,119,36.3,27.9,9.15,13
20,5,34.1,25.7,130.5,8.07,36,50,154,33.0,25.4,7.7,20
14,5,34.5,24.2,108.7,7.9,36,39,85,24.1,30.0,6.07,14
15,3,17.6,26.1,145.6,7.09,36,50,112,30.8,24.6,7.47,15
17,5,36.6,33.3,138.9,8.45,36,50,132,30.7,29.6,7.76,17
13,6,43.5,23.1,123.6,7.76,36,50,84,25.0,31.4,6.46,13
20,4,30.6,22.6,134.0,8.96,36,50,140,34.7,26.5,7.0,20
15,4,34.1,20.1,121.8,7.37,36,50,100,29.9,20.8,6.67,15
15,6,32.5,23.6,127.8,8.41,36,50,94,19.9,24.7,6.27,15
14,4,30.5,24.6,146.3,8.43,36,50,122,28.2,24.2,8.71,14
15,6,22.6,26.6,126.3,8.57,36,50,91,11.3,26.1,6.07,15
13,4,37.6,24.9,122.6,6.59,36,50,108,32.5,27.0,8.31,13
16,3,27.1,32.5,120.5,9.25,36,50,108,31.1,32.4,6.75,16
13,6,37.5,28.3,114.2,6.87,36,50,54,22.5,28.0,4.15,13
14,4,34.9,28.3,100.6,9.57,36,50,110,30.1,29.4,7.86,14
14,8,34.1,30.9,127.0,8.37,36,50,92,20.2,33.5,6.57,14
15,3,32.0,24.7,132.1,8.48,36,50,146,37.5,20.0,9.73,15
15,6,39.1,34.2,129.3,6.97,36,50,108,29.5,33.3,7.2,15
18,7,36.6,15.3,157.6,8.7,36,50,154,32.6,15.4,8.56,18
13,4,27.9,35.7,136.1,7.86,36,50,96,22.5,35.2,7.38,13
18,6,23.6,19.3,107.1,7.94,36,50,106,15.0,12.0,5.89,18
18,0,32.9,30.7,135.7,7.78,36,50,152,80.0,28.2,8.44,18
17,2,33.3,23.2,128.2,9.55,36,50,149,61.1,27.2,8.76,17
15,4,28.1,17.5,116.0,7.56,36,50,121,33.2,20.8,8.07,15
20,2,32.4,21.1,115.5,7.67,36,50,157,62.9,23.7,7.85,20
17,3,32.0,38.9,125.2,9.03,36,50,121,39.4,35.4,7.12,17
18,5,34.8,27.2,126.8,9.44,36,50,106,29.2,32.8,5.89,18
18,0,35.7,21.0,133.6,7.79,36,50,160,80.0,19.6,8.89,18
17,7,38.0,28.0,133.1,5.54,36,50,128,26.8,30.6,7.53,17
18,8,39.5,28.0,135.8,8.31,36,50,129,19.4,25.9,7.17,18
14,7,24.5,34.4,118.0,6.41,36,50,115,25.7,30.5,8.21,14
16,3,20.6,42.0,163.0,7.21,36,50,113,30.4,37.4,7.06,16
17,5,33.4,24.1,141.6,9.31,36,50,138,32.7,24.0,8.12,17
10,4,20.3,20.0,140.7,7.43,36,50,81,24.6,23.4,8.1,10
16,3,40.1,20.9,130.4,6.82,35,50,132,43.8,20.0,8.25,16
16,4,34.4,26.9,131.6,6.88,36,50,113,32.5,28.9,7.06,16
19,6,30.6,29.2,120.7,8.63,36,50,139,24.1,27.4,7.32,19
16,3,28.9,28.9,139.2,7.49,36,50,146,39.5,31.1,9.12,16
13,2,27.9,24.8,124.3,6.7,36,50,96,47.2,28.1,7.38,13
15,6,34.5,28.2,169.1,7.03,36,50,126,26.2,34.0,8.4,15
13,4,24.1,28.8,105.4,8.84,36,50,86,22.1,29.7,6.62,13
11,3,33.6,23.9,142.4,8.93,36,50,103,36.1,22.0,9.36,11
20,5,38.7,32.2,113.9,9.29,36,50,157,34.9,32.8,7.85,20
14,5,28.9,35.1,153.2,7.92,36,50,93,26.3,27.5,6.64,14
16,6,37.2,38.5,149.0,9.01,36,50,138,32.4,40.2,8.62,16
17,4,33.1,31.6,122.0,8.94,36,50,151,33.7,26.8,8.88,17
16,3,35.2,26.8,120.7,7.73,36,50,139,43.1,26.5,8.69,16
11,9,32.0,23.7,119.4,7.7,36,50,79,22.6,22.2,7.18,11
17,1,31.7,29.3,127.7,9.14,32,50,137,80.0,31.8,8.06,17
14,3,36.3,26.0,114.7,7.62,36,50,101,37.9,26.9,7.21,14
18,2,37.6,15.0,114.2,8.08,36,50,147,60.0,16.9,8.17,18
20,7,27.5,35.9,132.4,7.2,36,50,162,23.9,34.5,8.1,20
14,0,34.7,28.0,127.4,7.14,36,50,115,80.0,23.2,8.21,14
18,8,27.8,30.6,118.4,8.62,36,50,123,18.8,30.2,6.83,18
13,10,34.0,16.5,139.3,8.39,36,50,80,19.5,17.4,6.15,13
20,4,26.4,34.3,112.8,7.24,36,50,159,32.0,32.8,7.95,20
20,4,34.8,27.9,124.0,7.43,36,50,157,36.8,33.1,7.85,20
15,4,35.0,32.6,118.4,8.48,36,46,130,38.3,50.0,8.67,15
20,7,30.6,26.1,148.4,7.44,36,50,137,23.8,25.2,6.85,20
20,4,31.5,20.6,111.9,8.15,36,47,150,33.1,19.0,7.5,20
11,6,37.3,31.2,142.1,10.23,36,50,73,21.1,32.0,6.64,11
13,5,26.2,27.2,159.1,9.78,36,50,99,21.6,22.2,7.62,13
19,4,27.6,20.7,123.0,8.8,36,50,166,32.9,17.5,8.74,19
20,2,36.2,26.5,119.3,7.57,36,50,175,65.5,23.3,8.75,20
14,8,46.8,19.9,120.6,8.33,36,50,119,32.1,19.7,8.5,14
16,3,41.2,24.6,112.3,7.92,36,50,138,47.3,23.4,8.62,16
20,2,36.9,36.9,102.3,9.43,36,50,154,62.2,37.9,7.7,20
13,5,34.6,23.7,135.4,7.15,36,44,87,24.6,24.7,6.69,13
16,2,35.9,30.3,129.7,7.95,36,50,140,57.9,31.7,8.75,16
20,3,25.7,27.6,117.2,9.35,36,50,142,34.9,29.6,7.1,20
15,1,40.4,29.0,104.4,8.42,36,50,101,78.2,33.8,6.73,15
12,7,38.1,29.9,145.4,8.71,36,50,83,21.2,29.6,6.92,12
16,8,40.1,23.4,127.3,6.44,36,50,123,29.3,20.6,7.69,16
17,7,37.4,28.2,119.7,8.11,36,50,116,25.8,22.3,6.82,17
17,7,32.0,35.8,141.6,7.91,36,50,125,25.0,37.6,7.35,17
18,6,33.5,26.0,123.4,7.24,36,50,145,29.0,28.4,8.06,18
20,2,27.3,30.1,135.1,8.74,36,50,177,61.4,31.2,8.85,20
16,5,22.7,27.6,126.3,8.3,36,50,92,17.4,24.9,5.75,16
20,2,30.1,26.8,130.5,9.11,36,50,163,58.6,29.3,8.15,20
19,3,29.5,25.6,153.7,8.78,36,50,161,47.1,24.7,8.47,19
18,5,29.6,20.9,126.0,7.52,36,50,145,31.1,21.7,8.06,18
17,8,40.9,34.3,133.6,9.31,36,50,113,27.9,29.8,6.65,17
13,7,37.9,34.9,107.5,7.7,36,50,63,17.7,34.9,4.85,13
12,1,32.6,19.4,134.6,8.05,36,50,118,80.0,15.4,9.83,12
13,4,30.8,24.8,121.0,7.5,36,50,85,26.2,26.3,6.54,13
12,5,27.6,23.0,135.2,7.69,36,50,91,22.7,17.7,7.58,12
16,5,24.7,21.2,115.0,8.34,36,50,122,26.0,16.8,7.62,16
14,3,28.2,34.0,131.9,9.26,36,50,98,29.4,38.2,7.0,14
13,8,32.4,30.9,132.1,7.56,36,50,94,23.1,34.9,7.23,13
15,8,26.6,28.5,132.5,7.49,36,50,89,20.3,29.9,5.93,15
20,3,33.5,28.6,144.5,8.35,36,50,145,43.6,24.9,7.25,20
15,6,29.8,26.2,129.8,8.56,36,50,114,23.4,25.3,7.6,15
18,7,40.2,23.6,98.1,7.09,36,50,117,29.8,21.2,6.5,18
16,3,35.9,30.5,116.8,8.26,36,50,126,41.7,29.4,7.88,16
20,8,34.0,22.4,144.1,5.85,36,50,135,22.7,29.8,6.75,20
17,2,31.3,24.1,117.1,7.33,35,50,145,55.2,29.4,8.53,17
18,4,36.7,27.7,138.5,8.03,36,50,169,42.8,24.8,9.39,18
16,8,34.7,35.1,136.0,7.87,36,50,104,18.5,33.5,6.5,16
15,2,39.6,32.3,130.5,6.65,36,50,118,52.1,41.1,7.87,15
14,4,38.2,26.9,133.3,8.08,36,50,125,37.7,33.4,8.93,14
14,5,32.7,25.1,163.1,7.84,36,50,125,29.6,29.2,8.93,14
16,9,41.5,33.1,135.8,8.1,36,50,123,23.9,28.9,7.69,16
15,2,29.2,24.4,106.4,9.41,36,50,86,33.9,25.9,5.73,15
17,5,24.3,20.8,135.0,8.13,36,50,121,28.5,18.8,7.12,17
18,7,30.2,34.4,142.2,9.7,36,50,141,24.2,33.8,7.83,18
20,6,31.2,22.3,137.9,7.74,36,50,138,28.8,25.0,6.9,20
14,4,33.1,24.9,151.1,10.49,36,50,110,29.4,29.0,7.86,14
20,5,29.3,20.5,145.9,8.48,36,50,154,32.8,25.7,7.7,20
16,3,37.7,19.7,132.4,9.32,36,50,117,39.8,21.7,7.31,16
18,2,35.5,18.3,153.6,7.51,36,50,181,74.4,15.3,10.06,18
16,0,27.5,35.9,136.8,7.16,36,50,138,80.0,35.8,8.62,16
16,3,34.9,31.5,132.6,7.57,36,50,141,41.7,32.5,8.81,16
14,7,35.3,25.8,134.0,7.67,36,50,124,24.2,23.3,8.86,14
17,3,27.9,30.7,120.1,7.24,36,50,115,38.0,40.0,6.76,17
19,9,27.0,26.3,115.3,9.55,36,50,136,22.0,30.9,7.16,19
18,4,15.0,30.4,135.4,7.92,36,50,98,19.5,35.0,5.44,18
12,3,27.7,28.3,141.1,11.1,36,50,79,29.9,28.6,6.58,12
18,6,35.7,24.5,120.4,7.54,35,50,149,32.6,33.3,8.28,18
17,8,27.5,26.0,143.8,6.49,36,50,131,22.4,28.8,7.71,17
17,6,30.7,34.2,88.2,9.05,36,50,101,26.6,42.5,5.94,17
17,7,38.4,28.1,142.8,8.15,36,50,116,24.7,32.6,6.82,17
9,1,36.3,27.4,113.9,10.88,36,50,85,71.8,24.3,9.44,9
13,7,34.3,24.0,143.1,8.72,36,50,97,19.2,28.9,7.46,13
20,8,28.7,23.8,140.0,7.57,36,50,146,26.0,16.9,7.3,20
17,3,32.1,27.5,137.4,9.29,36,50,161,39.7,18.4,9.47,17
16,4,23.9,19.5,116.3,8.67,36,50,116,27.0,28.5,7.25,16
18,2,30.3,28.1,122.6,6.01,36,50,122,50.5,30.9,6.78,18
17,4,29.1,22.4,138.5,9.14,36,50,127,32.1,16.4,7.47,17
20,0,41.5,28.9,148.2,7.2,36,50,186,80.0,30.3,9.3,20
17,1,34.7,32.1,106.7,7.57,36,50,129,80.0,37.4,7.59,17
20,7,28.6,24.3,123.5,7.99,36,50,154,23.8,23.8,7.7,20
18,5,28.3,26.0,147.0,6.5,36,50,151,29.4,30.4,8.39,18
17,2,36.4,30.3,144.4,7.89,36,50,134,58.5,31.4,7.88,17
14,2,32.8,34.2,151.5,8.45,36,50,115,46.1,29.7,8.21,14
12,3,21.7,26.4,155.8,7.49,36,50,106,25.2,18.3,8.83,12
15,7,32.8,30.3,133.1,6.95,36,50,114,22.0,25.6,7.6,15
16,3,15.0,34.7,122.0,9.03,36,50,105,26.7,28.9,6.56,16
13,7,31.0,27.3,107.6,7.1,36,50,82,17.0,26.0,6.31,13
16,3,30.1,26.1,129.3,7.69,36,50,115,39.0,29.9,7.19,16
15,2,25.2,23.3,134.3,8.19,36,50,98,38.9,27.4,6.53,15
20,6,19.2,25.3,179.3,8.35,36,50,168,30.9,16.4,8.4,20
18,0,36.4,28.6,125.8,8.48,36,50,173,80.0,27.8,9.61,18
10,6,35.6,26.4,146.2,6.77,36,50,83,23.3,21.2,8.3,10
20,2,22.6,36.1,131.5,9.45,36,50,146,49.4,40.5,7.3,20
14,1,31.2,25.9,150.9,8.74,36,50,109,76.4,29.5,7.79,14
16,1,34.3,20.3,140.8,8.14,36,50,147,80.0,12.5,9.19,16
17,5,37.0,25.3,135.9,8.84,36,50,138,27.7,22.6,8.12,17
15,8,28.0,19.8,139.4,5.92,36,50,89,21.1,19.4,5.93,15
14,6,23.7,18.7,120.7,6.43,36,50,99,18.8,20.0,7.07,14
15,2,25.2,23.7,140.7,7.63,36,50,103,39.7,20.9,6.87,15
19,5,36.0,25.6,127.0,6.87,36,50,136,28.6,26.4,7.16,19
17,4,38.6,18.8,128.3,10.95,36,50,170,40.9,19.6,10.0,17
17,10,29.5,26.9,139.7,7.99,36,50,116,19.7,32.5,6.82,17
13,3,39.8,19.7,133.3,6.1,36,50,136,38.9,25.8,10.46,13
18,7,30.8,27.5,129.3,8.33,36,50,132,23.7,27.5,7.33,18
14,5,25.7,34.6,138.3,10.51,36,50,116,28.5,37.3,8.29,14
16,1,28.0,23.1,144.7,7.09,36,50,128,80.0,26.6,8.0,16
20,1,26.8,34.0,141.7,7.23,36,50,166,80.0,32.9,8.3,20
20,3,29.9,27.7,150.0,9.67,36,50,165,40.4,28.3,8.25,20
19,3,21.5,19.9,125.9,7.48,36,50,132,39.6,20.6,6.95,19
16,2,23.8,17.7,124.9,7.93,36,50,152,57.8,20.6,9.5,16
20,7,28.6,23.9,143.7,9.01,36,50,155,25.9,17.6,7.75,20
16,4,27.6,26.8,120.0,10.24,36,50,127,28.3,27.7,7.94,16
15,2,29.7,30.5,141.4,9.17,36,50,135,54.1,33.0,9.0,15
20,6,34.0,31.0,133.0,9.18,36,50,156,29.1,24.2,7.8,20
20,2,24.2,24.5,160.1,9.1,36,50,165,63.7,28.0,8.25,20
16,3,29.9,37.1,109.1,7.22,36,50,110,34.8,35.1,6.88,16
12,4,41.8,26.2,124.5,8.33,36,50,91,30.5,27.6,7.58,12
20,4,28.9,25.3,117.9,9.12,36,50,166,32.9,25.4,8.3,20
18,5,35.8,30.1,133.4,8.57,36,48,144,36.5,27.8,8.0,18
19,6,24.9,30.7,128.2,6.11,36,50,141,21.5,33.2,7.42,19
13,4,29.3,30.7,130.5,6.44,36,50,101,24.9,27.2,7.77,13
13,2,22.7,24.5,123.4,8.65,36,50,79,33.0,21.0,6.08,13
19,6,27.6,17.2,115.1,7.5,36,50,131,23.4,17.2,6.89,19
14,7,36.0,23.5,141.2,8.77,36,50,116,23.5,26.8,8.29,14
17,4,43.4,37.2,134.3,8.86,36,50,121,30.7,44.7,7.12,17
16,4,21.3,23.5,134.8,6.81,36,50,130,24.1,25.4,8.12,16
19,4,28.6,34.4,127.6,6.6,36,50,154,30.9,38.8,8.11,19
14,7,20.6,22.4,123.5,8.81,36,50,109,16.0,17.1,7.79,14
13,3,27.9,21.3,121.5,7.71,36,50,103,28.2,19.6,7.92,13
18,6,32.1,26.9,143.1,9.03,36,50,129,26.0,31.6,7.17,18
11,7,37.9,26.4,148.8,7.46,36,50,103,22.4,29.2,9.36,11
15,6,27.1,21.2,109.1,8.35,36,50,106,19.3,19.7,7.07,15
17,3,34.5,31.7,133.5,8.51,36,50,139,45.1,32.0,8.18,17
19,3,47.0,21.2,125.4,7.75,36,50,175,59.3,14.8,9.21,19
18,4,42.2,27.0,119.4,6.23,36,50,146,35.7,24.4,8.11,18
17,6,31.7,33.2,128.1,6.21,36,50,137,28.9,30.1,8.06,17
18,5,34.0,25.7,117.1,7.64,36,50,139,27.5,22.8,7.72,18
16,3,23.8,36.8,150.2,8.49,36,50,112,34.3,42.3,7.0,16
20,3,31.9,25.1,145.4,8.72,36,50,177,42.2,25.1,8.85,20
13,7,24.1,23.2,114.8,8.93,36,50,92,18.9,26.2,7.08,13
18,7,39.8,31.4,128.7,7.6,36,50,127,26.6,30.6,7.06,18
17,2,38.1,21.0,115.1,8.05,36,50,143,64.4,21.6,8.41,17
16,4,37.8,34.3,140.4,8.19,36,50,120,34.5,38.0,7.5,16
13,6,33.0,22.4,112.0,6.36,36,50,88,23.2,24.0,6.77,13
17,6,25.5,25.3,134.4,7.11,36,50,128,21.9,25.9,7.53,17
16,2,31.6,18.4,122.7,7.11,36,50,160,59.3,21.7,10.0,16
16,4,27.2,25.4,120.9,9.27,36,50,124,24.4,30.7,7.75,16
19,4,30.9,15.0,139.1,9.76,36,50,150,36.8,19.0,7.89,19
17,3,34.5,25.3,140.7,8.71,36,50,137,35.6,24.9,8.06,17
16,3,33.7,29.3,158.0,8.54,36,50,167,50.5,28.5,10.44,16
14,10,39.7,28.0,147.3,7.89,36,50,95,23.6,27.9,6.79,14
14,6,26.5,36.4,100.4,7.0,36,50,109,23.5,38.2,7.79,14
19,8,27.9,25.1,119.9,8.3,36,50,136,25.4,25.1,7.16,19
15,4,31.7,24.5,127.9,9.11,36,50,115,29.5,22.4,7.67,15
11,5,34.8,21.0,139.3,8.18,36,50,72,26.6,22.2,6.55,11
16,4,27.2,29.1,127.7,7.97,36,50,138,34.7,25.4,8.62,16
16,3,29.1,24.1,132.7,9.24,36,50,133,41.8,23.3,8.31,16
17,5,36.7,26.4,155.1,7.17,36,50,144,34.2,31.9,8.47,17
13,4,41.8,24.2,149.2,8.02,36,50,102,23.6,23.3,7.85,13
18,9,37.8,27.2,145.5,7.98,36,50,131,17.8,32.6,7.28,18
12,5,31.2,28.2,91.5,8.4,36,50,87,21.9,27.7,7.25,12
20,3,36.9,28.6,115.4,7.78,36,50,154,42.6,28.4,7.7,20
15,3,37.6,22.9,142.7,5.93,36,50,133,35.1,20.6,8.87,15
18,6,34.3,23.9,123.2,8.92,36,37,123,29.7,26.1,6.83,18
15,5,31.0,25.4,116.7,7.88,36,50,85,20.1,30.3,5.67,15
16,6,34.7,32.9,145.3,6.55,36,50,118,26.4,31.6,7.38,16
15,3,44.3,23.3,110.5,7.79,36,50,132,44.8,27.8,8.8,15
18,7,33.4,20.6,149.2,8.23,36,50,147,24.0,19.1,8.17,18
12,5,34.1,21.5,123.5,9.59,36,50,88,24.8,22.5,7.33,12
18,3,32.7,24.7,131.9,6.9,36,50,135,38.2,24.4,7.5,18
14,6,33.2,30.0,119.7,7.28,36,50,98,24.3,34.1,7.0,14
13,1,30.8,29.3,144.8,8.14,36,50,99,72.5,32.2,7.62,13
20,7,26.3,17.2,113.6,7.32,36,50,141,20.1,26.7,7.05,20
20,5,32.9,30.3,119.5,6.64,36,50,148,39.8,33.9,7.4,20
17,4,27.4,30.3,123.2,9.04,36,50,146,35.5,29.9,8.59,17
20,2,36.0,28.7,143.4,7.11,36,50,191,76.0,38.8,9.55,20
13,5,41.7,20.9,127.6,8.19,36,50,111,34.8,19.7,8.54,13
17,2,38.6,36.1,143.5,8.99,36,48,149,51.3,34.6,8.76,17
17,3,22.7,25.6,117.7,7.7,36,50,135,37.6,22.1,7.94,17
20,9,32.7,33.2,148.2,7.84,36,50,120,24.7,31.3,6.0,20
16,9,24.4,34.3,148.8,8.17,36,50,122,19.9,36.4,7.62,16
20,4,20.9,28.8,115.7,8.08,36,50,131,24.4,33.1,6.55,20
20,3,35.6,19.6,127.0,6.92,36,50,180,48.7,19.8,9.0,20
20,1,38.2,20.5,134.7,7.43,36,50,180,80.0,34.0,9.0,20
14,5,19.5,21.4,120.8,6.98,36,50,105,20.4,24.8,7.5,14
6,5,25.7,19.5,156.5,7.11,36,50,44,13.2,20.0,7.33,6
12,3,38.0,19.2,108.7,9.6,36,50,105,41.0,12.0,8.75,12
10,5,38.0,33.2,136.1,7.94,36,50,66,27.8,27.4,6.6,10
20,4,42.5,36.3,156.5,7.55,36,50,160,43.4,35.3,8.0,20
14,3,38.4,23.7,120.7,7.31,36,50,113,38.4,23.1,8.07,14
17,3,29.0,27.4,116.6,7.63,36,50,150,40.9,24.9,8.82,17
18,1,35.8,19.7,124.9,7.8,36,50,158,80.0,18.2,8.78,18
17,2,32.7,26.9,144.8,7.92,36,50,159,60.5,32.9,9.35,17
16,9,25.7,22.8,105.0,9.39,36,50,98,14.9,21.5,6.12,16
17,5,37.9,36.3,132.5,7.17,36,50,136,28.5,39.1,8.0,17
17,9,36.3,29.1,140.0,8.92,36,50,120,19.9,28.3,7.06,17
14,8,29.5,16.6,102.2,8.12,36,50,78,15.9,17.4,5.57,14
17,9,33.3,16.4,125.3,6.21,36,50,125,28.0,13.0,7.35,17
14,5,38.3,18.4,113.4,8.09,36,50,119,27.6,17.3,8.5,14
18,5,36.1,22.0,128.4,8.77,36,50,142,29.9,26.5,7.89,18
20,2,30.3,19.0,127.0,6.58,36,50,174,64.4,21.6,8.7,20
12,5,41.8,25.6,135.1,7.24,36,50,98,32.1,22.1,8.17,12
19,6,37.2,35.7,137.0,7.84,34,50,135,30.2,36.2,7.11,19
17,5,21.6,24.0,139.5,6.68,36,50,132,24.1,21.4,7.76,17
14,5,36.3,24.6,120.0,9.83,36,50,106,28.3,23.6,7.57,14
20,6,27.2,24.0,146.5,8.3,36,50,170,34.0,20.3,8.5,20
17,2,22.2,16.2,127.0,7.75,36,50,125,48.4,14.4,7.35,17
8,6,38.3,27.2,109.9,8.16,36,50,47,17.9,28.8,5.88,8
16,4,55.3,23.8,160.5,8.46,36,50,159,46.7,26.2,9.94,16
17,6,34.1,28.9,123.2,8.08,36,50,123,28.1,30.1,7.24,17
17,6,20.1,23.7,122.9,8.34,36,50,102,18.7,16.4,6.0,17
17,3,31.7,22.6,121.3,8.56,36,50,125,38.8,25.5,7.35,17
17,7,32.1,33.4,134.7,8.48,36,50,97,20.4,34.7,5.71,17
12,3,28.4,25.7,104.3,7.09,36,50,90,31.2,37.1,7.5,12
18,4,36.9,31.0,134.1,10.04,36,50,162,34.4,34.1,9.0,18
15,7,36.3,28.4,114.2,8.73,36,50,101,23.0,26.9,6.73,15
18,4,41.1,29.0,151.7,7.53,36,50,136,35.6,33.9,7.56,18
11,1,42.9,18.1,99.3,8.97,36,50,98,77.5,19.2,8.91,11
15,7,29.6,25.4,134.8,8.09,36,50,107,22.8,19.9,7.13,15
17,4,35.2,30.1,119.4,10.2,36,50,139,33.8,24.1,8.18,17
19,5,39.9,27.1,135.9,5.79,36,50,153,38.7,25.7,8.05,19
19,3,24.1,28.1,138.8,9.34,36,36,145,38.1,30.3,7.63,19
17,4,34.8,27.6,146.2,8.15,36,50,126,33.9,22.5,7.41,17
14,6,24.1,28.9,124.2,7.67,36,50,88,16.1,26.6,6.29,14
14,6,33.6,24.3,113.5,6.21,36,50,94,23.2,26.7,6.71,14
18,10,30.4,28.4,130.7,7.3,36,50,108,19.9,24.0,6.0,18
17,3,41.2,24.6,113.0,7.73,36,50,127,39.2,29.6,7.47,17
20,4,29.0,19.5,127.6,7.85,36,50,182,36.3,17.8,9.1,20
20,7,29.9,28.7,119.7,7.28,36,50,155,23.0,34.9,7.75,20
11,2,42.0,29.6,140.3,9.65,36,50,85,35.3,27.2,7.73,11
20,4,21.8,33.0,123.6,8.31,36,50,139,24.4,31.4,6.95,20
20,6,21.4,26.6,118.3,5.23,36,50,144,22.4,27.4,7.2,20
17,5,15.0,28.6,131.5,6.87,36,50,125,19.5,24.5,7.35,17
19,4,28.1,29.3,127.1,8.21,36,50,148,29.0,32.0,7.79,19
14,4,22.7,32.0,137.3,7.71,36,50,94,23.0,34.6,6.71,14
16,9,42.8,31.8,147.9,6.51,36,50,130,25.6,29.6,8.12,16
16,3,34.5,28.6,102.8,9.95,36,50,107,36.1,30.4,6.69,16
17,5,39.9,23.5,131.7,7.95,36,50,152,33.3,24.3,8.94,17
18,2,39.6,22.4,106.5,8.43,36,50,155,63.3,18.2,8.61,18
15,7,32.3,26.4,98.0,8.56,36,50,83,15.8,27.9,5.53,15
19,5,23.6,24.1,138.0,8.46,36,50,166,29.9,26.4,8.74,19
18,5,37.9,20.8,119.1,7.48,36,50,131,28.9,20.1,7.28,18
14,4,29.9,21.6,128.5,9.51,36,50,115,30.0,20.8,8.21,14
20,5,29.5,23.6,111.9,6.94,36,50,147,30.1,24.9,7.35,20
19,10,39.1,21.4,129.1,6.9,36,50,144,22.3,24.1,7.58,19
19,1,30.6,24.8,123.0,6.8,36,50,156,80.0,22.3,8.21,19
19,7,27.5,25.5,124.6,7.87,36,50,126,17.4,20.1,6.63,19
14,4,35.2,32.9,136.7,9.04,36,50,107,28.0,38.1,7.64,14
9,7,33.2,28.3,109.6,8.59,36,50,43,17.4,30.1,4.78,9
10,6,24.7,26.9,137.7,6.9,36,50,48,15.9,33.2,4.8,10
17,3,21.6,28.3,149.0,7.07,36,50,142,41.2,31.2,8.35,17
14,7,37.6,23.6,135.2,7.01,36,50,115,24.7,25.8,8.21,14
20,2,26.6,21.0,125.0,8.85,36,50,157,60.8,27.2,7.85,20
20,6,26.4,23.4,119.9,8.17,36,50,151,26.0,16.2,7.55,20
20,4,38.0,37.1,130.2,6.68,36,50,146,38.2,38.3,7.3,20
17,4,26.3,34.7,155.3,7.15,36,50,122,30.5,34.6,7.18,17
20,5,43.1,31.0,140.5,7.77,36,50,166,35.6,30.7,8.3,20
19,2,24.1,41.2,96.3,7.51,36,50,120,45.6,43.9,6.32,19
14,7,26.2,24.8,133.0,8.66,36,50,96,16.3,25.9,6.86,14
9,4,28.3,26.9,140.3,8.46,36,50,86,22.5,25.3,9.56,9
19,4,30.6,15.3,131.8,10.29,36,50,169,36.9,19.0,8.89,19
12,2,30.9,21.8,128.2,6.56,36,50,93,44.2,28.3,7.75,12
19,3,36.0,27.2,121.8,9.74,36,50,147,42.4,27.4,7.74,19
11,5,30.1,33.6,135.8,6.46,36,44,78,22.9,30.6,7.09,11
16,2,29.3,28.5,125.7,7.02,36,50,124,49.7,21.7,7.75,16
20,1,36.4,23.4,138.6,9.59,36,50,180,80.0,22.5,9.0,20
19,5,43.4,25.4,133.9,8.78,36,50,153,39.6,26.5,8.05,19
19,6,39.0,30.7,127.2,7.33,36,50,130,25.6,22.4,6.84,19
16,3,21.9,29.7,124.8,9.24,36,50,123,30.6,27.0,7.69,16
16,2,42.9,20.4,149.0,8.83,36,50,152,61.8,20.7,9.5,16
17,5,37.4,28.4,150.1,7.83,36,50,137,34.3,30.7,8.06,17
16,6,25.7,20.6,143.9,9.43,36,50,125,25.8,21.6,7.81,16
20,5,27.9,28.3,127.7,6.79,36,50,159,33.3,25.0,7.95,20
19,3,22.5,20.5,137.3,8.09,36,50,154,42.8,18.6,8.11,19
20,1,34.5,20.8,151.4,6.81,36,50,183,80.0,16.7,9.15,20
15,6,26.7,20.1,106.5,7.53,36,50,117,21.7,20.4,7.8,15
18,5,29.9,24.6,134.2,8.37,36,50,141,30.8,22.3,7.83,18
18,5,35.3,28.8,123.7,7.4,36,50,137,31.2,27.7,7.61,18
18,2,38.0,23.6,117.4,9.38,36,50,138,55.4,21.8,7.67,18
13,2,31.5,25.6,135.1,6.89,36,50,107,43.7,23.4,8.23,13
20,6,28.3,26.1,131.4,8.38,36,50,153,23.5,28.3,7.65,20
16,4,26.3,21.1,141.1,9.4,36,50,131,28.9,30.2,8.19,16
15,4,31.5,34.1,152.7,8.55,36,50,122,28.7,34.9,8.13,15
18,3,27.9,32.5,142.5,9.44,36,50,149,45.2,29.6,8.28,18
18,3,34.9,29.6,113.9,9.34,36,50,141,44.0,25.9,7.83,18
17,4,34.2,27.3,125.0,5.48,36,50,128,33.8,26.4,7.53,17
20,2,28.6,31.6,114.4,7.75,36,50,153,57.7,39.1,7.65,20
19,4,29.0,32.9,110.9,8.64,36,50,133,30.9,33.4,7.0,19
14,6,28.8,29.8,127.6,7.52,35,50,86,20.9,32.7,6.14,14
19,3,30.8,27.6,163.2,8.22,36,50,180,47.3,24.7,9.47,19
18,2,26.7,32.4,129.2,8.32,36,50,133,47.0,30.3,7.39,18
